"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01000320"	5.8
"E01000321"	27.3
"E01000322"	13.1
"E01000323"	22.6
"E01000324"	6.8
"E01000325"	0.7
"E01000326"	0.5
"E01000327"	1.4
"E01000328"	1.8
"E01000329"	1.3
"E01000330"	3.4
"E01000331"	1.6
"E01000332"	3.2
"E01000333"	1.9
"E01000334"	0.8
"E01000335"	2.5
"E01000336"	3.6
"E01000337"	5.3
"E01000338"	8.2
"E01000339"	1.5
"E01000340"	0.2
"E01000341"	0.8
"E01000342"	0.5
"E01000343"	0.0
"E01000344"	2.6
"E01000345"	0.2
"E01000346"	0.3
"E01000347"	0.2
"E01000348"	0.4
"E01000349"	0.8
"E01000350"	0.9
"E01000351"	0.0
"E01000352"	3.4
"E01000353"	0.0
"E01000354"	1.6
"E01000355"	0.0
"E01000356"	0.8
"E01000357"	0.2
"E01000358"	5.0
"E01000359"	0.0
"E01000360"	6.7
"E01000361"	1.0
"E01000362"	0.6
"E01000363"	2.8
"E01000364"	1.1
"E01000365"	6.8
"E01000366"	2.2
"E01000367"	0.3
"E01000368"	1.1
"E01000369"	1.4
"E01000370"	0.2
"E01000371"	1.8
"E01000372"	0.5
"E01000373"	1.0
"E01000374"	0.0
"E01000375"	0.2
"E01000376"	0.5
"E01000377"	1.4
"E01000378"	2.1
"E01000379"	1.6
"E01000380"	1.4
"E01000381"	3.7
"E01000382"	2.7
"E01000383"	0.9
"E01000384"	3.4
"E01000385"	2.0
"E01000386"	2.1
"E01000387"	1.3
"E01000388"	1.6
"E01000389"	2.2
"E01000390"	0.8
"E01000391"	0.3
"E01000392"	3.3
"E01000393"	2.5
"E01000394"	1.7
"E01000395"	0.4
"E01000396"	0.0
"E01000398"	0.2
"E01000399"	1.4
"E01000400"	1.5
"E01000401"	3.0
"E01000402"	5.3
"E01000403"	2.2
"E01000404"	3.5
"E01000405"	1.8
"E01000406"	8.5
"E01000407"	4.3
"E01000408"	1.4
"E01000409"	0.2
"E01000410"	0.3
"E01000411"	0.2
"E01000412"	1.1
"E01000413"	0.7
"E01000414"	1.7
"E01000415"	0.0
"E01000416"	0.0
"E01000417"	3.5
"E01000418"	0.5
"E01000419"	0.3
"E01000420"	1.1
"E01000421"	0.0
"E01000422"	0.1
"E01000423"	2.1
"E01000424"	1.3
"E01000425"	0.0
"E01000426"	2.3
"E01000427"	1.1
"E01000428"	3.3
"E01000429"	0.5
"E01000430"	0.9
"E01000431"	0.9
"E01000432"	0.9
"E01000433"	0.5
"E01000434"	0.5
"E01000435"	5.0
"E01000436"	0.2
"E01000437"	0.6
"E01000438"	4.2
"E01000439"	2.7
"E01000440"	0.0
"E01000441"	0.9
"E01000442"	0.9
"E01000443"	0.4
"E01000444"	1.6
"E01000445"	0.4
"E01000446"	0.0
"E01000447"	6.0
"E01000448"	0.2
"E01000449"	4.2
"E01000450"	2.9
"E01000451"	0.6
"E01000452"	0.2
"E01000453"	0.6
"E01000454"	1.2
"E01000455"	1.6
"E01000456"	0.0
"E01000457"	9.7
"E01000458"	1.8
"E01000459"	6.2
"E01000460"	3.8
"E01000461"	0.7
"E01000462"	5.2
"E01000463"	0.0
"E01000464"	1.1
"E01000465"	0.1
"E01000466"	1.0
"E01000467"	0.5
"E01000468"	0.4
"E01000469"	0.4
"E01000470"	0.5
"E01000471"	2.9
"E01000472"	2.1
"E01000473"	4.4
"E01000474"	6.8
"E01000475"	4.7
"E01000476"	3.9
"E01000477"	17.0
"E01000478"	6.1
"E01000479"	2.9
"E01000480"	2.2
"E01000481"	1.6
"E01000482"	3.6
"E01000483"	4.9
"E01000484"	2.1
"E01000485"	1.2
"E01000486"	4.7
"E01000487"	5.7
"E01000488"	25.1
"E01000489"	17.3
"E01000490"	53.0
"E01000491"	18.4
"E01000492"	18.5
"E01000493"	20.9
"E01000494"	19.2
"E01000495"	33.0
"E01000497"	10.5
"E01000498"	2.2
"E01000499"	3.3
"E01000501"	2.0
"E01000502"	17.2
"E01000503"	3.4
"E01000504"	45.0
"E01000505"	4.8
"E01000506"	22.6
"E01000507"	4.9
"E01000508"	14.0
"E01000509"	7.1
"E01000510"	10.0
"E01000511"	13.6
"E01000512"	11.0
"E01000513"	2.5
"E01000514"	10.2
"E01000515"	6.3
"E01000516"	6.9
"E01000517"	0.8
"E01000518"	7.4
"E01000519"	5.6
"E01000520"	4.1
"E01000521"	42.0
"E01000522"	19.2
"E01000523"	35.7
"E01000524"	34.4
"E01000525"	46.1
"E01000526"	9.7
"E01000527"	39.8
"E01000528"	15.8
"E01000530"	35.1
"E01000531"	37.8
"E01000532"	30.2
"E01000533"	32.2
"E01000534"	46.9
"E01000535"	36.0
"E01000536"	3.7
"E01000538"	0.6
"E01000539"	0.7
"E01000540"	1.7
"E01000541"	7.4
"E01000543"	1.2
"E01000544"	13.6
"E01000545"	48.1
"E01000546"	41.7
"E01000547"	51.3
"E01000548"	37.6
"E01000549"	66.6
"E01000550"	29.7
"E01000551"	9.0
"E01000552"	0.4
"E01000553"	37.2
"E01000554"	31.4
"E01000555"	24.2
"E01000556"	38.1
"E01000557"	36.4
"E01000558"	50.4
"E01000559"	56.5
"E01000560"	60.6
"E01000561"	27.4
"E01000562"	1.6
"E01000563"	0.4
"E01000564"	8.9
"E01000565"	3.8
"E01000566"	2.5
"E01000567"	4.1
"E01000568"	8.3
"E01000569"	0.2
"E01000570"	8.6
"E01000571"	6.9
"E01000572"	4.3
"E01000573"	2.9
"E01000574"	3.6
"E01000575"	3.9
"E01000576"	3.3
"E01000577"	2.3
"E01000578"	7.5
"E01000579"	44.8
"E01000580"	24.6
"E01000581"	43.7
"E01000582"	37.6
"E01000583"	51.9
"E01000584"	24.1
"E01000585"	47.5
"E01000586"	29.1
"E01000587"	3.7
"E01000588"	3.5
"E01000589"	2.0
"E01000590"	4.6
"E01000591"	4.6
"E01000592"	2.6
"E01000593"	1.7
"E01000594"	1.7
"E01000595"	25.4
"E01000596"	8.4
"E01000599"	0.6
"E01000600"	5.9
"E01000601"	2.7
"E01000602"	2.5
"E01000603"	2.0
"E01000604"	1.3
"E01000605"	0.9
"E01000606"	9.9
"E01000607"	9.0
"E01000608"	7.0
"E01000609"	8.1
"E01000610"	4.7
"E01000611"	15.4
"E01000612"	6.6
"E01000613"	7.0
"E01000615"	1.6
"E01000616"	13.3
"E01000617"	6.2
"E01000618"	2.0
"E01000619"	1.4
"E01000620"	7.9
"E01000621"	6.7
"E01000622"	22.4
"E01000623"	3.5
"E01000624"	7.5
"E01000625"	16.7
"E01000626"	9.5
"E01000627"	8.7
"E01000628"	16.5
"E01000629"	12.3
"E01000630"	8.1
"E01000631"	8.1
"E01000632"	14.6
"E01000633"	12.1
"E01000634"	5.8
"E01000635"	9.8
"E01000636"	8.9
"E01000637"	41.4
"E01000638"	33.9
"E01000639"	50.5
"E01000640"	31.4
"E01000641"	37.7
"E01000642"	37.0
"E01000643"	9.8
"E01000644"	36.2
"E01000645"	6.6
"E01000646"	9.9
"E01000647"	6.0
"E01000648"	13.2
"E01000649"	6.9
"E01000650"	4.9
"E01000651"	7.0
"E01000652"	1.0
"E01000653"	2.9
"E01000654"	0.2
"E01000655"	0.0
"E01000656"	0.4
"E01000657"	0.1
"E01000658"	0.4
"E01000659"	0.4
"E01000661"	4.9
"E01000662"	0.1
"E01000663"	0.7
"E01000664"	0.3
"E01000665"	2.6
"E01000666"	2.9
"E01000667"	0.5
"E01000668"	6.9
"E01000669"	2.5
"E01000670"	8.7
"E01000671"	4.5
"E01000672"	6.3
"E01000673"	8.4
"E01000674"	12.5
"E01000675"	11.9
"E01000676"	25.8
"E01000677"	11.4
"E01000678"	5.4
"E01000679"	1.6
"E01000680"	0.9
"E01000681"	0.2
"E01000682"	0.5
"E01000683"	1.4
"E01000684"	0.3
"E01000685"	0.6
"E01000686"	0.3
"E01000687"	0.3
"E01000688"	0.2
"E01000689"	6.1
"E01000690"	0.0
"E01000691"	1.9
"E01000692"	2.5
"E01000693"	7.8
"E01000694"	1.7
"E01000695"	6.5
"E01000696"	7.3
"E01000697"	12.3
"E01000698"	0.4
"E01000699"	31.9
"E01000700"	10.6
"E01000701"	22.4
"E01000702"	20.5
"E01000703"	26.6
"E01000704"	14.2
"E01000705"	23.9
"E01000706"	8.6
"E01000707"	0.6
"E01000708"	3.2
"E01000709"	2.3
"E01000710"	4.1
"E01000711"	6.0
"E01000712"	6.7
"E01000713"	2.0
"E01000714"	10.8
"E01000715"	7.8
"E01000716"	7.6
"E01000717"	14.4
"E01000718"	2.9
"E01000719"	2.0
"E01000720"	0.6
"E01000721"	0.9
"E01000722"	4.0
"E01000723"	0.4
"E01000724"	0.6
"E01000725"	3.5
"E01000726"	0.7
"E01000727"	1.4
"E01000728"	1.8
"E01000729"	0.7
"E01000730"	0.2
"E01000731"	0.7
"E01000732"	0.2
"E01000733"	0.3
"E01000734"	5.5
"E01000735"	1.8
"E01000736"	0.3
"E01000737"	0.8
"E01000738"	1.7
"E01000739"	0.8
"E01000740"	16.0
"E01000741"	47.7
"E01000742"	46.8
"E01000743"	20.3
"E01000744"	10.8
"E01000745"	31.0
"E01000746"	34.0
"E01000747"	1.1
"E01000748"	2.0
"E01000749"	0.6
"E01000750"	0.3
"E01000751"	2.7
"E01000752"	1.0
"E01000753"	0.3
"E01000754"	0.9
"E01000755"	0.2
"E01000756"	1.1
"E01000757"	1.3
"E01000758"	0.5
"E01000759"	2.0
"E01000760"	1.6
"E01000761"	0.2
"E01000762"	1.9
"E01000763"	0.0
"E01000764"	0.0
"E01000765"	2.6
"E01000766"	0.3
"E01000767"	0.3
"E01000768"	0.3
"E01000769"	0.4
"E01000770"	11.5
"E01000771"	1.4
"E01000772"	7.3
"E01000773"	0.5
"E01000774"	3.5
"E01000775"	1.1
"E01000777"	0.7
"E01000778"	0.0
"E01000779"	7.3
"E01000780"	2.0
"E01000781"	0.8
"E01000782"	1.2
"E01000783"	1.1
"E01000784"	1.8
"E01000785"	0.8
"E01000786"	1.9
"E01000787"	0.3
"E01000788"	1.1
"E01000789"	0.1
"E01000790"	5.0
"E01000791"	0.2
"E01000792"	0.2
"E01000793"	0.0
"E01000794"	0.0
"E01000795"	0.2
"E01000796"	1.7
"E01000797"	11.3
"E01000798"	14.4
"E01000799"	15.9
"E01000800"	22.0
"E01000801"	11.0
"E01000802"	27.1
"E01000803"	34.7
"E01000804"	10.2
"E01000805"	9.9
"E01000806"	27.6
"E01000807"	0.3
"E01000808"	0.3
"E01000809"	0.6
"E01000810"	0.2
"E01000811"	5.3
"E01000812"	2.0
"E01000813"	0.2
"E01000814"	0.0
"E01000815"	0.2
"E01000816"	1.4
"E01000818"	0.3
"E01000819"	3.6
"E01000820"	8.3
"E01000822"	17.8
"E01000823"	23.5
"E01000824"	16.9
"E01000825"	19.3
"E01000826"	0.4
"E01000827"	3.4
"E01000828"	12.7
"E01000829"	12.0
"E01000830"	0.4
"E01000831"	3.2
"E01000832"	0.8
"E01000833"	1.2
"E01000834"	0.0
"E01000835"	5.6
"E01000836"	0.6
"E01000837"	1.9
"E01000838"	2.0
"E01000839"	1.1
"E01000840"	0.4
"E01000841"	0.3
"E01000842"	66.3
"E01000843"	38.2
"E01000844"	67.8
"E01000845"	40.1
"E01000846"	9.7
"E01000847"	14.3
"E01000848"	57.6
"E01000849"	32.0
"E01000850"	14.1
"E01000851"	28.5
"E01000852"	3.0
"E01000853"	9.5
"E01000854"	11.9
"E01000855"	23.9
"E01000856"	19.7
"E01000857"	41.4
"E01000858"	5.1
"E01000859"	56.4
"E01000860"	42.0
"E01000861"	43.9
"E01000862"	36.2
"E01000863"	27.1
"E01000864"	60.7
"E01000865"	48.8
"E01000866"	38.1
"E01000867"	17.4
"E01000868"	11.0
"E01000869"	41.7
"E01000870"	64.8
"E01000871"	29.8
"E01000872"	55.9
"E01000873"	48.4
"E01000874"	21.9
"E01000875"	54.6
"E01000876"	32.3
"E01000877"	42.7
"E01000878"	28.6
"E01000879"	59.1
"E01000880"	61.8
"E01000881"	43.2
"E01000882"	59.0
"E01000883"	41.2
"E01000884"	51.7
"E01000885"	21.9
"E01000886"	49.0
"E01000887"	38.2
"E01000888"	50.4
"E01000889"	5.9
"E01000890"	1.3
"E01000891"	9.1
"E01000892"	36.7
"E01000893"	62.7
"E01000894"	31.5
"E01000895"	13.8
"E01000896"	48.5
"E01000897"	55.8
"E01000898"	17.5
"E01000899"	23.5
"E01000900"	38.3
"E01000901"	9.0
"E01000902"	17.5
"E01000903"	46.6
"E01000904"	8.0
"E01000905"	6.9
"E01000906"	17.5
"E01000907"	16.8
"E01000908"	11.3
"E01000909"	21.1
"E01000910"	36.4
"E01000911"	30.2
"E01000912"	10.7
"E01000913"	17.3
"E01000914"	8.6
"E01000915"	17.2
"E01000916"	6.8
"E01000917"	2.0
"E01000918"	13.6
"E01000919"	13.7
"E01000920"	32.4
"E01000921"	48.1
"E01000922"	29.9
"E01000923"	51.1
"E01000924"	61.1
"E01000925"	15.7
"E01000926"	31.3
"E01000927"	28.7
"E01000928"	34.4
"E01000929"	9.5
"E01000930"	11.9
"E01000931"	22.1
"E01000932"	60.3
"E01000933"	57.8
"E01000934"	9.3
"E01000935"	14.9
"E01000936"	23.5
"E01000937"	14.4
"E01000938"	38.4
"E01000939"	10.0
"E01000940"	28.8
"E01000941"	5.7
"E01000942"	6.8
"E01000943"	28.2
"E01000944"	6.3
"E01000945"	16.1
"E01000946"	9.6
"E01000947"	32.0
"E01000948"	34.9
"E01000949"	1.1
"E01000950"	1.1
"E01000951"	0.7
"E01000952"	13.6
"E01000953"	3.2
"E01000954"	3.8
"E01000955"	1.8
"E01000956"	6.7
"E01000957"	6.5
"E01000958"	23.5
"E01000959"	1.7
"E01000960"	38.6
"E01000961"	7.0
"E01000962"	72.3
"E01000963"	3.9
"E01000964"	51.9
"E01000965"	49.3
"E01000966"	74.0
"E01000967"	36.8
"E01000968"	55.8
"E01000969"	33.5
"E01000970"	60.0
"E01000971"	47.8
"E01000972"	19.0
"E01000973"	51.1
"E01000974"	65.5
"E01000975"	22.7
"E01000976"	17.4
"E01000977"	27.5
"E01000978"	36.4
"E01000979"	12.5
"E01000980"	6.8
"E01000981"	2.7
"E01000982"	10.0
"E01000983"	3.8
"E01000984"	18.6
"E01000985"	0.4
"E01000986"	15.0
"E01000987"	2.5
"E01000989"	0.3
"E01000990"	1.8
"E01000991"	0.6
"E01000992"	2.9
"E01000993"	2.7
"E01000994"	9.1
"E01000995"	3.0
"E01000996"	3.9
"E01000997"	6.2
"E01000998"	42.5
"E01000999"	4.7
"E01001000"	14.8
"E01001001"	18.2
"E01001002"	7.7
"E01001003"	11.1
"E01001004"	2.4
"E01001005"	5.1
"E01001006"	1.6
"E01001007"	1.3
"E01001008"	4.6
"E01001009"	6.2
"E01001010"	5.1
"E01001011"	6.9
"E01001012"	41.7
"E01001013"	8.7
"E01001014"	2.3
"E01001015"	0.2
"E01001016"	0.4
"E01001017"	4.3
"E01001018"	1.7
"E01001019"	0.2
"E01001020"	1.8
"E01001021"	0.2
"E01001022"	1.3
"E01001023"	5.7
"E01001024"	1.1
"E01001025"	1.0
"E01001026"	0.3
"E01001027"	0.4
"E01001028"	0.9
"E01001029"	7.6
"E01001030"	1.7
"E01001031"	1.6
"E01001032"	2.7
"E01001033"	21.6
"E01001034"	30.8
"E01001035"	29.4
"E01001036"	18.3
"E01001037"	8.7
"E01001038"	33.6
"E01001039"	9.5
"E01001040"	8.7
"E01001041"	42.1
"E01001042"	6.9
"E01001043"	10.1
"E01001044"	3.8
"E01001045"	22.9
"E01001046"	0.1
"E01001047"	34.9
"E01001048"	16.1
"E01001049"	4.0
"E01001050"	1.0
"E01001051"	0.8
"E01001052"	0.0
"E01001053"	0.2
"E01001054"	0.7
"E01001055"	0.2
"E01001056"	0.2
"E01001057"	0.0
"E01001058"	0.0
"E01001059"	0.7
"E01001060"	0.5
"E01001061"	0.2
"E01001062"	2.8
"E01001063"	2.2
"E01001064"	0.6
"E01001065"	0.3
"E01001066"	0.8
"E01001067"	0.0
"E01001068"	3.5
"E01001069"	3.7
"E01001070"	1.3
"E01001071"	1.7
"E01001072"	0.2
"E01001073"	4.9
"E01001074"	8.1
"E01001075"	4.1
"E01001076"	2.4
"E01001077"	0.0
"E01001078"	1.0
"E01001079"	2.3
"E01001080"	0.7
"E01001081"	1.4
"E01001082"	0.4
"E01001083"	0.9
"E01001084"	4.8
"E01001085"	6.9
"E01001086"	5.1
"E01001087"	17.7
"E01001088"	0.7
"E01001089"	6.5
"E01001090"	10.5
"E01001091"	3.6
"E01001092"	11.2
"E01001093"	2.0
"E01001094"	4.5
"E01001095"	13.8
"E01001096"	0.6
"E01001097"	5.6
"E01001098"	2.9
"E01001099"	3.7
"E01001100"	9.8
"E01001101"	0.0
"E01001102"	1.9
"E01001103"	0.3
"E01001104"	0.8
"E01001105"	0.5
"E01001106"	0.4
"E01001107"	1.8
"E01001108"	0.6
"E01001109"	12.1
"E01001110"	26.5
"E01001111"	9.5
"E01001112"	18.5
"E01001113"	41.9
"E01001114"	19.0
"E01001115"	8.6
"E01001116"	8.2
"E01001117"	12.5
"E01001118"	11.0
"E01001119"	0.2
"E01001120"	0.2
"E01001121"	0.2
"E01001122"	1.2
"E01001123"	0.0
"E01001124"	0.0
"E01001125"	1.3
"E01001126"	2.3
"E01001127"	0.2
"E01001128"	0.4
"E01001129"	0.0
"E01001130"	0.5
"E01001131"	0.0
"E01001132"	0.6
"E01001133"	0.9
"E01001134"	3.9
"E01001135"	0.5
"E01001136"	28.4
"E01001137"	18.5
"E01001138"	23.6
"E01001139"	14.3
"E01001140"	10.6
"E01001141"	15.3
"E01001142"	12.6
"E01001143"	9.6
"E01001144"	37.6
"E01001145"	18.4
"E01001146"	6.6
"E01001147"	11.9
"E01001148"	17.8
"E01001149"	23.2
"E01001150"	12.6
"E01001151"	11.6
"E01001152"	25.0
"E01001153"	13.0
"E01001154"	9.5
"E01001155"	11.0
"E01001156"	15.0
"E01001157"	5.4
"E01001158"	7.6
"E01001159"	3.3
"E01001160"	4.4
"E01001161"	5.3
"E01001162"	20.8
"E01001163"	14.4
"E01001164"	37.3
"E01001165"	14.9
"E01001166"	15.5
"E01001167"	2.0
"E01001168"	8.6
"E01001169"	2.1
"E01001170"	16.1
"E01001171"	2.5
"E01001172"	1.5
"E01001173"	4.3
"E01001174"	5.1
"E01001175"	7.6
"E01001176"	11.2
"E01001177"	1.1
"E01001178"	23.1
"E01001179"	1.8
"E01001180"	10.7
"E01001181"	6.3
"E01001182"	11.6
"E01001183"	2.5
"E01001184"	4.8
"E01001185"	15.5
"E01001186"	17.1
"E01001187"	2.5
"E01001188"	12.4
"E01001189"	1.7
"E01001190"	3.7
"E01001191"	25.7
"E01001192"	11.8
"E01001193"	1.9
"E01001194"	2.8
"E01001195"	2.9
"E01001196"	6.9
"E01001197"	23.3
"E01001198"	39.7
"E01001199"	40.0
"E01001200"	29.4
"E01001201"	43.7
"E01001202"	17.8
"E01001203"	47.7
"E01001204"	4.7
"E01001205"	10.2
"E01001206"	2.8
"E01001207"	27.7
"E01001208"	4.0
"E01001209"	2.1
"E01001210"	1.2
"E01001211"	8.3
"E01001212"	5.9
"E01001213"	3.3
"E01001214"	3.0
"E01001215"	10.1
"E01001216"	3.8
"E01001217"	3.4
"E01001218"	3.8
"E01001219"	4.1
"E01001220"	2.2
"E01001221"	44.6
"E01001222"	26.3
"E01001223"	35.3
"E01001224"	22.6
"E01001225"	24.4
"E01001226"	30.2
"E01001227"	20.8
"E01001228"	33.5
"E01001229"	8.4
"E01001230"	28.6
"E01001231"	10.7
"E01001232"	1.5
"E01001233"	9.4
"E01001234"	52.0
"E01001235"	33.3
"E01001236"	34.7
"E01001237"	42.0
"E01001238"	12.6
"E01001239"	7.8
"E01001240"	7.4
"E01001241"	8.3
"E01001242"	16.9
"E01001243"	6.1
"E01001244"	5.2
"E01001245"	24.8
"E01001246"	7.8
"E01001247"	7.9
"E01001248"	13.8
"E01001249"	14.8
"E01001250"	19.6
"E01001251"	21.6
"E01001252"	20.0
"E01001253"	13.5
"E01001254"	13.3
"E01001255"	24.9
"E01001257"	4.4
"E01001258"	4.8
"E01001259"	5.9
"E01001260"	9.0
"E01001261"	4.5
"E01001262"	0.5
"E01001263"	1.7
"E01001264"	3.7
"E01001265"	11.8
"E01001266"	3.4
"E01001267"	9.7
"E01001268"	4.2
"E01001269"	3.9
"E01001270"	5.4
"E01001271"	3.6
"E01001272"	5.9
"E01001273"	7.0
"E01001274"	2.8
"E01001275"	46.3
"E01001276"	3.8
"E01001277"	6.4
"E01001278"	6.4
"E01001279"	2.4
"E01001280"	8.4
"E01001281"	1.6
"E01001282"	1.4
"E01001283"	6.8
"E01001284"	6.1
"E01001285"	6.2
"E01001286"	3.8
