"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01000094"	20.3
"E01000095"	54.7
"E01000096"	24.6
"E01000097"	56.8
"E01000098"	38.0
"E01000099"	69.3
"E01000100"	69.1
"E01000101"	65.4
"E01000102"	66.7
"E01000103"	8.2
"E01000104"	14.1
"E01000105"	37.0
"E01000106"	15.9
"E01000107"	46.7
"E01000108"	37.0
"E01000109"	67.7
"E01000110"	50.5
"E01000111"	31.2
"E01000112"	36.2
"E01000113"	58.2
"E01000114"	58.6
"E01000115"	2.9
"E01000116"	45.4
"E01000117"	18.8
"E01000118"	37.6
"E01000119"	24.0
"E01000120"	16.5
"E01000121"	43.6
"E01000122"	7.7
"E01000123"	39.7
"E01000124"	31.8
"E01000125"	26.7
"E01000126"	25.7
"E01000127"	54.1
"E01000128"	46.3
"E01000129"	26.2
"E01000130"	44.4
"E01000131"	12.3
"E01000132"	59.1
"E01000133"	55.8
"E01000134"	51.0
"E01000135"	2.4
"E01000136"	2.2
"E01000137"	16.2
"E01000138"	13.1
"E01000139"	4.8
"E01000140"	15.1
"E01000141"	21.7
"E01000142"	12.2
"E01000143"	21.9
"E01000144"	1.6
"E01000145"	6.4
"E01000146"	0.8
"E01000147"	1.4
"E01000148"	15.2
"E01000150"	25.8
"E01000151"	15.2
"E01000152"	21.3
"E01000153"	34.0
"E01000154"	29.2
"E01000155"	15.8
"E01000156"	19.7
"E01000157"	17.4
"E01000158"	24.8
"E01000159"	5.9
"E01000160"	20.0
"E01000161"	25.3
"E01000162"	22.5
"E01000163"	13.3
"E01000164"	16.0
"E01000165"	38.4
"E01000166"	10.0
"E01000167"	8.2
"E01000168"	1.9
"E01000169"	15.7
"E01000170"	14.7
"E01000171"	16.4
"E01000172"	26.7
"E01000173"	59.4
"E01000174"	12.1
"E01000175"	13.4
"E01000176"	32.1
"E01000177"	39.1
"E01000178"	21.3
"E01000179"	28.1
"E01000180"	12.9
"E01000181"	31.4
"E01000182"	39.1
"E01000183"	12.9
"E01000184"	31.0
"E01000185"	5.1
"E01000186"	1.4
"E01000187"	6.8
"E01000188"	1.3
"E01000189"	4.3
"E01000190"	5.9
"E01000191"	2.8
"E01000192"	2.8
"E01000193"	3.9
"E01000194"	9.8
"E01000195"	27.7
"E01000196"	3.9
"E01000197"	18.0
"E01000198"	4.9
"E01000199"	1.3
"E01000200"	6.7
"E01000201"	2.0
"E01000202"	1.2
"E01000203"	2.7
"E01000204"	4.3
"E01000205"	26.8
"E01000206"	2.0
"E01000207"	3.3
"E01000208"	1.5
"E01000209"	42.4
"E01000210"	4.9
"E01000211"	8.0
"E01000212"	23.2
"E01000213"	1.3
"E01000214"	8.8
"E01000215"	3.6
"E01000216"	4.2
"E01000217"	6.1
"E01000218"	2.7
"E01000219"	22.0
"E01000220"	16.0
"E01000221"	20.5
"E01000222"	13.0
"E01000223"	48.2
"E01000224"	1.7
"E01000225"	1.3
"E01000226"	49.0
"E01000227"	1.5
"E01000228"	12.4
"E01000229"	16.2
"E01000230"	1.3
"E01000231"	1.4
"E01000232"	12.5
"E01000233"	3.5
"E01000234"	13.7
"E01000235"	45.7
"E01000236"	1.4
"E01000237"	9.2
"E01000238"	31.8
"E01000239"	5.1
"E01000240"	1.5
"E01000241"	1.0
"E01000242"	5.9
"E01000243"	7.5
"E01000244"	17.2
"E01000245"	5.3
"E01000246"	2.2
"E01000247"	20.7
"E01000248"	39.6
"E01000249"	15.9
"E01000250"	9.6
"E01000251"	7.8
"E01000252"	5.8
"E01000253"	6.7
"E01000254"	38.0
"E01000255"	16.9
"E01000256"	10.4
"E01000257"	9.3
"E01000258"	17.4
"E01000259"	12.5
"E01000260"	18.4
"E01000261"	8.7
"E01000262"	9.6
"E01000263"	4.3
"E01000264"	4.4
"E01000265"	15.3
"E01000266"	3.8
"E01000267"	4.4
"E01000268"	1.6
"E01000269"	26.5
"E01000270"	6.1
"E01000271"	6.3
"E01000272"	1.9
"E01000273"	10.7
"E01000274"	5.6
"E01000275"	23.4
"E01000276"	0.8
"E01000277"	8.3
"E01000278"	0.6
"E01000279"	2.5
"E01000280"	1.2
"E01000281"	30.6
"E01000282"	17.9
"E01000283"	2.5
"E01000284"	13.9
"E01000285"	33.3
"E01000286"	38.5
"E01000287"	27.7
"E01000288"	18.0
"E01000289"	40.9
"E01000290"	10.8
"E01000291"	13.9
"E01000292"	8.0
"E01000293"	10.3
"E01000294"	10.4
"E01000295"	26.5
"E01000296"	7.6
"E01000297"	41.0
"E01000298"	11.4
"E01000299"	23.2
"E01000300"	24.3
"E01000301"	3.3
"E01000302"	6.0
"E01000303"	18.4
"E01000304"	14.0
"E01000305"	7.3
"E01000306"	38.4
"E01000307"	32.1
"E01000308"	16.1
"E01000309"	2.0
"E01000310"	15.0
"E01000311"	1.4
"E01000312"	44.9
"E01000313"	16.0
"E01000314"	1.7
"E01000315"	35.8
"E01000316"	22.4
"E01000317"	10.0
"E01000318"	32.0
"E01000319"	46.1
"E01000320"	26.7
"E01000321"	25.0
"E01000322"	4.4
"E01000323"	15.2
"E01000324"	22.4
"E01000325"	3.1
"E01000326"	73.6
"E01000327"	5.6
"E01000328"	18.4
"E01000329"	11.0
"E01000330"	25.2
"E01000331"	20.6
"E01000332"	21.5
"E01000333"	28.3
"E01000334"	34.4
"E01000335"	38.0
"E01000336"	22.6
"E01000337"	41.7
"E01000338"	38.5
"E01000339"	25.6
"E01000340"	42.8
"E01000341"	22.4
"E01000342"	68.7
"E01000343"	30.6
"E01000344"	20.9
"E01000345"	29.3
"E01000346"	65.1
"E01000347"	64.7
"E01000348"	2.3
"E01000349"	4.2
"E01000350"	35.0
"E01000351"	44.0
"E01000352"	21.5
"E01000353"	9.4
"E01000354"	22.4
"E01000355"	17.0
"E01000356"	3.0
"E01000357"	0.6
"E01000358"	16.9
"E01000359"	1.8
"E01000360"	28.9
"E01000361"	30.6
"E01000362"	16.9
"E01000363"	5.7
"E01000364"	4.1
"E01000365"	9.1
"E01000366"	31.4
"E01000367"	25.8
"E01000368"	14.7
"E01000369"	32.3
"E01000370"	19.8
"E01000371"	7.5
"E01000372"	8.1
"E01000373"	15.7
"E01000374"	37.1
"E01000375"	40.5
"E01000376"	38.8
"E01000377"	21.4
"E01000378"	24.4
"E01000379"	33.1
"E01000380"	16.8
"E01000381"	10.9
"E01000382"	3.3
"E01000383"	17.5
"E01000384"	28.6
"E01000385"	29.6
"E01000386"	22.8
"E01000387"	4.1
"E01000388"	4.4
"E01000389"	11.2
"E01000390"	17.9
"E01000391"	47.5
"E01000392"	14.2
"E01000393"	44.9
"E01000394"	20.7
"E01000395"	16.6
"E01000396"	53.1
"E01000398"	30.5
"E01000399"	5.3
"E01000400"	6.0
"E01000401"	21.4
"E01000402"	19.4
"E01000403"	9.3
"E01000404"	18.5
"E01000405"	60.4
"E01000406"	46.6
"E01000407"	12.0
"E01000408"	65.2
"E01000409"	1.2
"E01000410"	54.8
"E01000411"	54.7
"E01000412"	39.6
"E01000413"	48.5
"E01000414"	8.3
"E01000415"	5.4
"E01000416"	62.1
"E01000417"	13.1
"E01000418"	44.2
"E01000419"	30.1
"E01000420"	14.1
"E01000421"	3.4
"E01000422"	18.8
"E01000423"	3.2
"E01000424"	6.8
"E01000425"	5.1
"E01000426"	34.4
"E01000427"	17.0
"E01000428"	3.4
"E01000429"	39.9
"E01000430"	40.8
"E01000431"	40.5
"E01000432"	42.0
"E01000433"	20.4
"E01000434"	56.2
"E01000435"	15.8
"E01000436"	1.9
"E01000437"	20.0
"E01000438"	66.2
"E01000439"	58.7
"E01000440"	19.2
"E01000441"	31.3
"E01000442"	8.6
"E01000443"	43.7
"E01000444"	6.2
"E01000445"	17.5
"E01000446"	71.7
"E01000447"	33.5
"E01000448"	11.3
"E01000449"	2.1
"E01000450"	7.2
"E01000451"	2.5
"E01000452"	1.6
"E01000453"	3.4
"E01000454"	31.7
"E01000455"	5.3
"E01000456"	1.8
"E01000457"	25.1
"E01000458"	10.1
"E01000459"	7.9
"E01000460"	10.7
"E01000461"	15.1
"E01000462"	19.9
"E01000463"	51.9
"E01000464"	51.0
"E01000465"	29.4
"E01000466"	39.1
"E01000467"	42.6
"E01000468"	51.5
"E01000469"	54.4
"E01000470"	15.9
"E01000471"	50.0
"E01000472"	19.8
"E01000473"	16.4
"E01000474"	25.2
"E01000475"	35.2
"E01000476"	51.8
"E01000477"	22.9
"E01000478"	49.7
"E01000479"	1.2
"E01000480"	1.6
"E01000481"	6.7
"E01000482"	15.3
"E01000483"	17.5
"E01000484"	29.9
"E01000485"	10.1
"E01000486"	1.8
"E01000487"	2.6
"E01000488"	3.1
"E01000489"	6.4
"E01000490"	1.3
"E01000491"	4.1
"E01000492"	27.5
"E01000493"	18.1
"E01000494"	4.1
"E01000495"	0.8
"E01000497"	23.1
"E01000498"	56.6
"E01000499"	18.9
"E01000501"	10.3
"E01000502"	6.9
"E01000503"	13.9
"E01000504"	13.4
"E01000505"	8.2
"E01000506"	15.4
"E01000507"	22.3
"E01000508"	26.9
"E01000509"	47.5
"E01000510"	5.1
"E01000511"	15.0
"E01000512"	44.6
"E01000513"	2.1
"E01000514"	23.6
"E01000515"	6.6
"E01000516"	30.3
"E01000517"	2.2
"E01000518"	27.3
"E01000519"	4.8
"E01000520"	8.2
"E01000521"	12.5
"E01000522"	12.7
"E01000523"	21.2
"E01000524"	6.1
"E01000525"	11.3
"E01000526"	20.6
"E01000527"	24.6
"E01000528"	19.4
"E01000530"	40.6
"E01000531"	24.8
"E01000532"	41.9
"E01000533"	9.3
"E01000534"	19.8
"E01000535"	20.2
"E01000536"	1.9
"E01000538"	0.2
"E01000539"	1.2
"E01000540"	1.0
"E01000541"	4.1
"E01000543"	1.6
"E01000544"	7.6
"E01000545"	8.1
"E01000546"	20.0
"E01000547"	26.0
"E01000548"	4.1
"E01000549"	18.6
"E01000550"	3.9
"E01000551"	3.1
"E01000552"	4.1
"E01000553"	24.4
"E01000554"	15.9
"E01000555"	7.1
"E01000556"	7.6
"E01000557"	5.5
"E01000558"	3.1
"E01000559"	3.8
"E01000560"	3.1
"E01000561"	1.4
"E01000562"	1.8
"E01000563"	1.6
"E01000564"	9.6
"E01000565"	9.3
"E01000566"	19.1
"E01000567"	6.7
"E01000568"	3.5
"E01000569"	0.8
"E01000570"	16.4
"E01000571"	2.0
"E01000572"	1.1
"E01000573"	35.0
"E01000574"	1.8
"E01000575"	12.1
"E01000576"	1.1
"E01000577"	12.5
"E01000578"	3.5
"E01000579"	27.2
"E01000580"	34.2
"E01000581"	26.8
"E01000582"	33.9
"E01000583"	19.3
"E01000584"	45.4
"E01000585"	29.4
"E01000586"	10.6
"E01000587"	14.4
"E01000588"	12.2
"E01000589"	53.2
"E01000590"	34.3
"E01000591"	36.5
"E01000592"	4.1
"E01000593"	11.5
"E01000594"	13.9
"E01000595"	26.6
"E01000596"	16.4
"E01000599"	27.8
"E01000600"	19.8
"E01000601"	34.4
"E01000602"	22.5
"E01000603"	23.0
"E01000604"	25.1
"E01000605"	25.7
"E01000606"	53.3
"E01000607"	14.2
"E01000608"	12.2
"E01000609"	30.4
"E01000610"	7.9
"E01000611"	25.7
"E01000612"	16.6
"E01000613"	11.6
"E01000615"	27.2
"E01000616"	27.3
"E01000617"	2.7
"E01000618"	10.9
"E01000619"	29.3
"E01000620"	29.9
"E01000621"	19.3
"E01000622"	14.7
"E01000623"	31.4
"E01000624"	20.1
"E01000625"	5.2
"E01000626"	28.2
"E01000627"	18.8
"E01000628"	17.5
"E01000629"	51.6
"E01000630"	13.4
"E01000631"	11.4
"E01000632"	8.5
"E01000633"	13.8
"E01000634"	20.3
"E01000635"	19.9
"E01000636"	54.3
"E01000637"	32.1
"E01000638"	16.6
"E01000639"	13.2
"E01000640"	14.8
"E01000641"	20.4
"E01000642"	3.9
"E01000643"	12.2
"E01000644"	21.8
"E01000645"	3.3
"E01000646"	8.4
"E01000647"	54.8
"E01000648"	19.2
"E01000649"	20.3
"E01000650"	7.0
"E01000651"	29.0
"E01000652"	8.6
"E01000653"	11.1
"E01000654"	46.3
"E01000655"	45.5
"E01000656"	11.6
"E01000657"	22.3
"E01000658"	8.7
"E01000659"	31.6
"E01000661"	13.7
"E01000662"	40.7
"E01000663"	34.2
"E01000664"	30.5
"E01000665"	20.5
"E01000666"	9.4
"E01000667"	1.7
"E01000668"	36.1
"E01000669"	49.3
"E01000670"	7.7
"E01000671"	20.3
"E01000672"	20.2
"E01000673"	17.4
"E01000674"	19.3
"E01000675"	5.9
"E01000676"	8.8
"E01000677"	22.6
"E01000678"	45.0
"E01000679"	53.1
"E01000680"	16.1
"E01000681"	11.0
"E01000682"	10.2
"E01000683"	49.4
"E01000684"	13.1
"E01000685"	14.4
"E01000686"	17.3
"E01000687"	23.7
"E01000688"	5.6
"E01000689"	19.8
"E01000690"	27.3
"E01000691"	47.6
"E01000692"	45.4
"E01000693"	10.7
"E01000694"	3.6
"E01000695"	9.0
"E01000696"	16.6
"E01000697"	20.0
"E01000698"	2.4
"E01000699"	16.5
"E01000700"	55.8
"E01000701"	34.4
"E01000702"	31.8
"E01000703"	11.6
"E01000704"	53.1
"E01000705"	30.4
"E01000706"	25.2
"E01000707"	72.7
"E01000708"	38.3
"E01000709"	18.3
"E01000710"	5.2
"E01000711"	5.1
"E01000712"	13.0
"E01000713"	19.8
"E01000714"	25.2
"E01000715"	12.2
"E01000716"	12.5
"E01000717"	5.2
"E01000718"	14.5
"E01000719"	40.1
"E01000720"	43.0
"E01000721"	35.8
"E01000722"	17.2
"E01000723"	4.7
"E01000724"	24.8
"E01000725"	42.1
"E01000726"	29.2
"E01000727"	30.1
"E01000728"	22.3
"E01000729"	21.6
"E01000730"	40.9
"E01000731"	29.1
"E01000732"	16.2
"E01000733"	17.0
"E01000734"	3.4
"E01000735"	34.2
"E01000736"	24.1
"E01000737"	40.6
"E01000738"	25.7
"E01000739"	39.9
"E01000740"	12.5
"E01000741"	2.4
"E01000742"	5.9
"E01000743"	13.4
"E01000744"	18.6
"E01000745"	3.2
"E01000746"	13.1
"E01000747"	12.5
"E01000748"	9.7
"E01000749"	13.4
"E01000750"	44.0
"E01000751"	12.5
"E01000752"	21.7
"E01000753"	12.2
"E01000754"	37.0
"E01000755"	28.7
"E01000756"	3.1
"E01000757"	1.6
"E01000758"	10.9
"E01000759"	2.4
"E01000760"	1.0
"E01000761"	1.2
"E01000762"	28.7
"E01000763"	1.5
"E01000764"	27.1
"E01000765"	15.8
"E01000766"	2.8
"E01000767"	1.1
"E01000768"	2.1
"E01000769"	53.8
"E01000770"	6.3
"E01000771"	34.7
"E01000772"	13.8
"E01000773"	50.2
"E01000774"	58.7
"E01000775"	39.9
"E01000777"	75.1
"E01000778"	57.4
"E01000779"	16.2
"E01000780"	23.5
"E01000781"	59.0
"E01000782"	50.8
"E01000783"	68.1
"E01000784"	26.0
"E01000785"	61.8
"E01000786"	9.3
"E01000787"	16.5
"E01000788"	21.2
"E01000789"	16.5
"E01000790"	6.0
"E01000791"	2.7
"E01000792"	17.8
"E01000793"	6.3
"E01000794"	2.7
"E01000795"	6.0
"E01000796"	27.6
"E01000797"	5.6
"E01000798"	23.7
"E01000799"	44.6
"E01000800"	13.5
"E01000801"	33.9
"E01000802"	41.3
"E01000803"	14.3
"E01000804"	12.8
"E01000805"	34.6
"E01000806"	10.2
"E01000807"	0.8
"E01000808"	15.2
"E01000809"	1.1
"E01000810"	1.8
"E01000811"	1.4
"E01000812"	29.4
"E01000813"	6.0
"E01000814"	8.2
"E01000815"	1.0
"E01000816"	47.6
"E01000818"	24.2
"E01000819"	31.2
"E01000820"	18.2
"E01000822"	18.2
"E01000823"	31.9
"E01000824"	26.6
"E01000825"	23.8
"E01000826"	0.9
"E01000827"	4.4
"E01000828"	7.0
"E01000829"	49.5
"E01000830"	2.2
"E01000831"	2.6
"E01000832"	7.0
"E01000833"	2.4
"E01000834"	52.1
"E01000835"	10.6
"E01000836"	60.2
"E01000837"	12.2
"E01000838"	21.2
"E01000839"	1.3
"E01000840"	5.3
"E01000841"	25.9
"E01000842"	0.9
"E01000843"	4.8
"E01000844"	2.7
"E01000845"	10.3
"E01000846"	18.9
"E01000847"	16.7
"E01000848"	6.7
"E01000849"	7.4
"E01000850"	5.3
"E01000851"	7.3
"E01000852"	1.0
"E01000853"	0.2
"E01000854"	1.4
"E01000855"	1.7
"E01000856"	17.8
"E01000857"	16.6
"E01000858"	11.2
"E01000859"	24.2
"E01000860"	9.1
"E01000861"	15.4
"E01000862"	16.3
"E01000863"	14.5
"E01000864"	14.9
"E01000865"	17.6
"E01000866"	8.4
"E01000867"	5.9
"E01000868"	9.3
"E01000869"	10.0
"E01000870"	6.3
"E01000871"	6.8
"E01000872"	3.3
"E01000873"	26.3
"E01000874"	4.1
"E01000875"	1.6
"E01000876"	19.3
"E01000877"	20.6
"E01000878"	2.5
"E01000879"	4.7
"E01000880"	2.4
"E01000881"	1.2
"E01000882"	12.7
"E01000883"	1.0
"E01000884"	2.9
"E01000885"	8.3
"E01000886"	22.4
"E01000887"	22.0
"E01000888"	21.8
"E01000889"	16.6
"E01000890"	0.9
"E01000891"	3.1
"E01000892"	8.5
"E01000893"	7.0
"E01000894"	28.6
"E01000895"	17.3
"E01000896"	18.1
"E01000897"	3.9
"E01000898"	7.2
"E01000899"	21.6
"E01000900"	27.1
"E01000901"	4.1
"E01000902"	3.6
"E01000903"	14.4
"E01000904"	14.1
"E01000905"	1.7
"E01000906"	1.9
"E01000907"	15.4
"E01000908"	3.8
"E01000909"	9.5
"E01000910"	25.0
"E01000911"	22.0
"E01000912"	10.0
"E01000913"	15.3
"E01000914"	2.7
"E01000915"	2.8
"E01000916"	1.5
"E01000917"	0.2
"E01000918"	2.1
"E01000919"	2.8
"E01000920"	9.3
"E01000921"	7.7
"E01000922"	17.2
"E01000923"	32.5
"E01000924"	12.3
"E01000925"	6.9
"E01000926"	7.5
"E01000927"	33.9
"E01000928"	18.5
"E01000929"	3.4
"E01000930"	1.5
"E01000931"	5.4
"E01000932"	7.4
"E01000933"	10.4
"E01000934"	4.8
"E01000935"	1.7
"E01000936"	11.0
"E01000937"	2.3
"E01000938"	5.7
"E01000939"	2.0
"E01000940"	1.6
"E01000941"	0.5
"E01000942"	2.1
"E01000943"	1.9
"E01000944"	12.4
"E01000945"	6.7
"E01000946"	10.4
"E01000947"	9.0
"E01000948"	15.4
"E01000949"	1.2
"E01000950"	0.5
"E01000951"	0.7
"E01000952"	6.3
"E01000953"	3.8
"E01000954"	0.8
"E01000955"	1.1
"E01000956"	0.9
"E01000957"	14.1
"E01000958"	9.3
"E01000959"	1.1
"E01000960"	9.8
"E01000961"	7.8
"E01000962"	4.7
"E01000963"	3.6
"E01000964"	2.9
"E01000965"	2.4
"E01000966"	5.0
"E01000967"	4.2
"E01000968"	5.5
"E01000969"	1.4
"E01000970"	5.9
"E01000971"	37.0
"E01000972"	7.5
"E01000973"	8.6
"E01000974"	9.0
"E01000975"	24.2
"E01000976"	34.3
"E01000977"	5.1
"E01000978"	8.9
"E01000979"	38.4
"E01000980"	52.3
"E01000981"	73.6
"E01000982"	57.2
"E01000983"	71.0
"E01000984"	22.8
"E01000985"	65.1
"E01000986"	18.2
"E01000987"	82.8
"E01000989"	23.0
"E01000990"	35.4
"E01000991"	8.4
"E01000992"	21.1
"E01000993"	52.7
"E01000994"	56.7
"E01000995"	43.3
"E01000996"	79.0
"E01000997"	66.2
"E01000998"	18.0
"E01000999"	72.7
"E01001000"	44.3
"E01001001"	30.2
"E01001002"	62.7
"E01001003"	42.3
"E01001004"	43.5
"E01001005"	52.4
"E01001006"	49.0
"E01001007"	72.2
"E01001008"	40.4
"E01001009"	48.5
"E01001010"	34.4
"E01001011"	25.2
"E01001012"	18.1
"E01001013"	11.4
"E01001014"	21.6
"E01001015"	36.6
"E01001016"	22.4
"E01001017"	11.5
"E01001018"	15.3
"E01001019"	2.6
"E01001020"	8.6
"E01001021"	27.3
"E01001022"	2.7
"E01001023"	18.1
"E01001024"	36.0
"E01001025"	7.1
"E01001026"	50.5
"E01001027"	20.5
"E01001028"	1.7
"E01001029"	2.0
"E01001030"	1.5
"E01001031"	7.7
"E01001032"	1.5
"E01001033"	20.2
"E01001034"	16.5
"E01001035"	5.0
"E01001036"	1.8
"E01001037"	43.7
"E01001038"	4.9
"E01001039"	11.0
"E01001040"	44.1
"E01001041"	13.4
"E01001042"	29.2
"E01001043"	14.1
"E01001044"	26.9
"E01001045"	4.3
"E01001046"	22.9
"E01001047"	7.6
"E01001048"	4.3
"E01001049"	7.4
"E01001050"	15.6
"E01001051"	43.4
"E01001052"	64.4
"E01001053"	26.8
"E01001054"	50.9
"E01001055"	34.4
"E01001056"	28.8
"E01001057"	17.5
"E01001058"	79.1
"E01001059"	43.1
"E01001060"	61.6
"E01001061"	8.3
"E01001062"	5.5
"E01001063"	16.7
"E01001064"	13.2
"E01001065"	10.5
"E01001066"	28.5
"E01001067"	1.4
"E01001068"	9.6
"E01001069"	7.6
"E01001070"	3.9
"E01001071"	10.5
"E01001072"	7.7
"E01001073"	10.7
"E01001074"	28.9
"E01001075"	24.5
"E01001076"	23.6
"E01001077"	13.8
"E01001078"	24.1
"E01001079"	27.1
"E01001080"	23.5
"E01001081"	20.7
"E01001082"	17.9
"E01001083"	32.0
"E01001084"	13.9
"E01001085"	42.5
"E01001086"	66.9
"E01001087"	16.6
"E01001088"	56.8
"E01001089"	51.6
"E01001090"	29.6
"E01001091"	24.5
"E01001092"	1.6
"E01001093"	24.0
"E01001094"	3.2
"E01001095"	30.0
"E01001096"	1.7
"E01001097"	11.1
"E01001098"	0.6
"E01001099"	43.2
"E01001100"	13.6
"E01001101"	1.0
"E01001102"	1.8
"E01001103"	8.1
"E01001104"	1.4
"E01001105"	20.2
"E01001106"	6.7
"E01001107"	0.9
"E01001108"	1.6
"E01001109"	31.7
"E01001110"	14.0
"E01001111"	54.8
"E01001112"	20.2
"E01001113"	12.2
"E01001114"	23.5
"E01001115"	40.8
"E01001116"	51.5
"E01001117"	9.9
"E01001118"	30.5
"E01001119"	5.4
"E01001120"	48.1
"E01001121"	4.0
"E01001122"	3.3
"E01001123"	2.6
"E01001124"	16.1
"E01001125"	6.7
"E01001126"	11.4
"E01001127"	2.6
"E01001128"	27.2
"E01001129"	2.0
"E01001130"	10.7
"E01001131"	51.3
"E01001132"	2.7
"E01001133"	10.0
"E01001134"	32.7
"E01001135"	5.6
"E01001136"	8.1
"E01001137"	14.3
"E01001138"	15.2
"E01001139"	39.6
"E01001140"	5.9
"E01001141"	15.1
"E01001142"	24.4
"E01001143"	38.4
"E01001144"	21.8
"E01001145"	11.7
"E01001146"	56.4
"E01001147"	30.3
"E01001148"	43.9
"E01001149"	34.5
"E01001150"	54.6
"E01001151"	19.7
"E01001152"	24.3
"E01001153"	57.6
"E01001154"	41.0
"E01001155"	25.0
"E01001156"	17.6
"E01001157"	23.1
"E01001158"	27.4
"E01001159"	7.5
"E01001160"	17.1
"E01001161"	20.7
"E01001162"	17.4
"E01001163"	22.4
"E01001164"	11.9
"E01001165"	43.0
"E01001166"	24.6
"E01001167"	36.3
"E01001168"	35.2
"E01001169"	18.8
"E01001170"	4.7
"E01001171"	10.3
"E01001172"	31.8
"E01001173"	16.5
"E01001174"	72.5
"E01001175"	49.2
"E01001176"	31.1
"E01001177"	55.6
"E01001178"	18.7
"E01001179"	69.8
"E01001180"	52.1
"E01001181"	15.7
"E01001182"	41.3
"E01001183"	39.4
"E01001184"	70.5
"E01001185"	37.7
"E01001186"	25.5
"E01001187"	36.6
"E01001188"	47.5
"E01001189"	77.9
"E01001190"	65.1
"E01001191"	21.1
"E01001192"	29.9
"E01001193"	63.2
"E01001194"	77.1
"E01001195"	17.3
"E01001196"	3.7
"E01001197"	3.4
"E01001198"	28.3
"E01001199"	7.2
"E01001200"	19.7
"E01001201"	22.6
"E01001202"	11.1
"E01001203"	9.4
"E01001204"	19.3
"E01001205"	16.3
"E01001206"	7.2
"E01001207"	34.7
"E01001208"	35.4
"E01001209"	53.2
"E01001210"	5.0
"E01001211"	11.4
"E01001212"	20.1
"E01001213"	39.1
"E01001214"	32.4
"E01001215"	24.0
"E01001216"	8.8
"E01001217"	69.8
"E01001218"	22.5
"E01001219"	20.3
"E01001220"	5.7
"E01001221"	6.2
"E01001222"	2.5
"E01001223"	4.2
"E01001224"	4.6
"E01001225"	16.1
"E01001226"	6.4
"E01001227"	21.4
"E01001228"	1.3
"E01001229"	29.1
"E01001230"	19.0
"E01001231"	3.6
"E01001232"	32.1
"E01001233"	42.9
"E01001234"	5.9
"E01001235"	6.0
"E01001236"	2.5
"E01001237"	8.5
"E01001238"	6.3
"E01001239"	16.9
"E01001240"	26.4
"E01001241"	16.3
"E01001242"	7.7
"E01001243"	9.2
"E01001244"	2.0
"E01001245"	12.2
"E01001246"	59.0
"E01001247"	37.6
"E01001248"	14.3
"E01001249"	11.4
"E01001250"	21.2
"E01001251"	45.8
"E01001252"	33.4
"E01001253"	45.3
"E01001254"	35.1
"E01001255"	41.5
"E01001257"	12.8
"E01001258"	37.8
"E01001259"	43.3
"E01001260"	9.4
"E01001261"	25.9
"E01001262"	18.1
"E01001263"	27.9
"E01001264"	21.4
"E01001265"	28.6
"E01001266"	4.9
"E01001267"	11.8
"E01001268"	4.8
"E01001269"	46.2
"E01001270"	60.2
"E01001271"	43.7
"E01001272"	19.3
"E01001273"	6.8
"E01001274"	34.9
"E01001275"	3.7
"E01001276"	24.1
"E01001277"	17.4
"E01001278"	4.1
"E01001279"	42.2
"E01001280"	7.0
"E01001281"	54.1
"E01001282"	38.8
"E01001283"	25.4
"E01001284"	35.1
"E01001285"	44.3
"E01001286"	57.2
