"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01000237"	44.9
"E01000238"	15.5
"E01000239"	61.5
"E01000240"	9.4
"E01000241"	35.2
"E01000242"	43.7
"E01000243"	45.3
"E01000244"	28.8
"E01000245"	76.7
"E01000246"	25.7
"E01000247"	35.3
"E01000248"	14.7
"E01000249"	8.4
"E01000250"	36.5
"E01000251"	57.4
"E01000252"	50.8
"E01000253"	0.5
"E01000254"	8.3
"E01000255"	20.0
"E01000256"	27.1
"E01000257"	65.4
"E01000258"	17.2
"E01000259"	22.8
"E01000260"	25.0
"E01000261"	13.0
"E01000262"	22.5
"E01000263"	1.7
"E01000264"	27.1
"E01000265"	39.4
"E01000266"	2.7
"E01000267"	18.5
"E01000268"	59.4
"E01000269"	10.5
"E01000270"	42.6
"E01000271"	29.1
"E01000272"	16.4
"E01000273"	51.1
"E01000274"	27.9
"E01000275"	44.6
"E01000276"	0.6
"E01000277"	74.1
"E01000278"	2.1
"E01000279"	2.7
"E01000280"	2.1
"E01000281"	30.2
"E01000282"	15.0
"E01000283"	1.0
"E01000284"	62.0
"E01000285"	22.5
"E01000286"	20.4
"E01000287"	18.6
"E01000288"	13.3
"E01000289"	38.1
"E01000290"	10.1
"E01000291"	52.6
"E01000292"	35.8
"E01000293"	8.6
"E01000294"	40.1
"E01000295"	17.6
"E01000296"	43.4
"E01000297"	15.7
"E01000298"	28.6
"E01000299"	44.1
"E01000300"	28.9
"E01000301"	11.5
"E01000302"	64.5
"E01000303"	8.6
"E01000304"	22.6
"E01000305"	51.6
"E01000306"	12.5
"E01000307"	6.4
"E01000308"	70.0
"E01000309"	26.8
"E01000310"	27.7
"E01000311"	12.2
"E01000312"	33.3
"E01000313"	43.9
"E01000314"	29.0
"E01000315"	20.5
"E01000316"	49.3
"E01000317"	41.4
"E01000318"	4.5
"E01000319"	6.3
"E01000320"	28.2
"E01000321"	25.5
"E01000322"	61.4
"E01000323"	39.2
"E01000324"	24.7
"E01000325"	1.7
"E01000326"	3.6
"E01000327"	11.0
"E01000328"	14.6
"E01000329"	11.0
"E01000330"	34.2
"E01000331"	15.6
"E01000332"	24.2
"E01000333"	44.5
"E01000334"	14.6
"E01000335"	20.0
"E01000336"	60.0
"E01000337"	25.1
"E01000338"	21.4
"E01000339"	3.4
"E01000340"	5.8
"E01000341"	8.1
"E01000342"	12.9
"E01000343"	2.9
"E01000344"	4.1
"E01000345"	0.4
"E01000346"	0.5
"E01000347"	11.1
"E01000348"	0.6
"E01000349"	5.9
"E01000350"	1.1
"E01000351"	0.5
"E01000352"	27.4
"E01000353"	0.3
"E01000354"	20.3
"E01000355"	1.0
"E01000356"	1.6
"E01000357"	0.4
"E01000358"	19.2
"E01000359"	3.2
"E01000360"	14.8
"E01000361"	5.4
"E01000362"	15.6
"E01000363"	8.3
"E01000364"	21.5
"E01000365"	32.5
"E01000366"	14.1
"E01000367"	16.3
"E01000368"	23.4
"E01000369"	6.9
"E01000370"	11.8
"E01000371"	21.4
"E01000372"	17.0
"E01000373"	79.1
"E01000374"	1.7
"E01000375"	8.1
"E01000376"	7.4
"E01000377"	27.9
"E01000378"	33.2
"E01000379"	6.2
"E01000380"	48.8
"E01000381"	29.0
"E01000382"	11.8
"E01000383"	7.4
"E01000384"	32.0
"E01000385"	39.7
"E01000386"	60.8
"E01000387"	9.5
"E01000388"	3.3
"E01000389"	32.2
"E01000390"	12.0
"E01000391"	0.8
"E01000392"	43.2
"E01000393"	2.3
"E01000394"	21.5
"E01000395"	0.4
"E01000396"	0.6
"E01000398"	1.6
"E01000399"	18.2
"E01000400"	17.6
"E01000401"	12.6
"E01000402"	47.0
"E01000403"	63.1
"E01000404"	67.1
"E01000405"	12.8
"E01000406"	15.3
"E01000407"	28.3
"E01000408"	4.1
"E01000409"	0.9
"E01000410"	1.3
"E01000411"	0.7
"E01000412"	8.7
"E01000413"	5.2
"E01000414"	16.2
"E01000415"	1.3
"E01000416"	10.1
"E01000417"	37.1
"E01000418"	24.4
"E01000419"	2.0
"E01000420"	15.4
"E01000421"	0.8
"E01000422"	74.4
"E01000423"	5.7
"E01000424"	43.9
"E01000425"	0.5
"E01000426"	22.2
"E01000427"	44.6
"E01000428"	76.6
"E01000429"	46.2
"E01000430"	14.0
"E01000431"	45.0
"E01000432"	11.6
"E01000433"	44.7
"E01000434"	20.1
"E01000435"	35.0
"E01000436"	1.0
"E01000437"	0.4
"E01000438"	2.6
"E01000439"	3.1
"E01000440"	0.0
"E01000441"	29.3
"E01000442"	7.2
"E01000443"	8.8
"E01000444"	2.4
"E01000445"	4.2
"E01000446"	1.6
"E01000447"	16.2
"E01000448"	1.4
"E01000449"	20.9
"E01000450"	13.7
"E01000451"	1.9
"E01000452"	1.4
"E01000453"	3.4
"E01000454"	16.3
"E01000455"	1.6
"E01000456"	0.2
"E01000457"	42.6
"E01000458"	30.8
"E01000459"	48.5
"E01000460"	7.2
"E01000461"	0.3
"E01000462"	35.9
"E01000463"	1.1
"E01000464"	38.6
"E01000465"	62.3
"E01000466"	43.8
"E01000467"	33.0
"E01000468"	20.9
"E01000469"	24.9
"E01000470"	76.7
"E01000471"	4.0
"E01000472"	67.2
"E01000473"	56.4
"E01000474"	14.3
"E01000475"	35.7
"E01000476"	3.7
"E01000477"	34.2
"E01000478"	7.0
"E01000479"	8.1
"E01000480"	10.2
"E01000481"	71.1
"E01000482"	64.1
"E01000483"	66.5
"E01000484"	26.9
"E01000485"	40.8
"E01000486"	2.9
"E01000487"	43.7
"E01000488"	33.5
"E01000489"	40.1
"E01000490"	38.9
"E01000491"	52.8
"E01000492"	12.7
"E01000493"	5.9
"E01000494"	57.6
"E01000495"	59.9
"E01000497"	21.9
"E01000498"	14.0
"E01000499"	31.7
"E01000501"	73.1
"E01000502"	20.7
"E01000503"	31.2
"E01000504"	19.0
"E01000505"	26.3
"E01000506"	41.8
"E01000507"	7.8
"E01000508"	39.4
"E01000509"	5.3
"E01000510"	25.1
"E01000511"	34.9
"E01000512"	22.1
"E01000513"	5.4
"E01000514"	26.4
"E01000515"	64.3
"E01000516"	9.9
"E01000517"	8.5
"E01000518"	19.4
"E01000519"	35.5
"E01000520"	47.8
"E01000521"	33.8
"E01000522"	54.4
"E01000523"	26.5
"E01000524"	43.1
"E01000525"	29.4
"E01000526"	53.8
"E01000527"	17.1
"E01000528"	51.0
"E01000530"	10.9
"E01000531"	27.4
"E01000532"	16.9
"E01000533"	40.2
"E01000534"	12.7
"E01000535"	26.3
"E01000536"	20.6
"E01000538"	1.4
"E01000539"	25.4
"E01000540"	4.8
"E01000541"	33.8
"E01000543"	30.2
"E01000544"	72.0
"E01000545"	32.6
"E01000546"	28.7
"E01000547"	16.3
"E01000548"	52.6
"E01000549"	9.8
"E01000550"	63.2
"E01000551"	85.2
"E01000552"	92.7
"E01000553"	19.0
"E01000554"	35.8
"E01000555"	15.0
"E01000556"	35.6
"E01000557"	45.6
"E01000558"	23.6
"E01000559"	23.6
"E01000560"	17.8
"E01000561"	66.9
"E01000562"	16.1
"E01000563"	5.3
"E01000564"	22.8
"E01000565"	32.7
"E01000566"	5.2
"E01000567"	38.2
"E01000568"	63.7
"E01000569"	0.8
"E01000570"	26.3
"E01000571"	4.9
"E01000572"	15.1
"E01000573"	3.7
"E01000574"	13.0
"E01000575"	37.1
"E01000576"	27.4
"E01000577"	72.4
"E01000578"	49.0
"E01000579"	13.5
"E01000580"	34.5
"E01000581"	14.8
"E01000582"	13.7
"E01000583"	19.3
"E01000584"	10.3
"E01000585"	16.1
"E01000586"	44.1
"E01000587"	2.6
"E01000588"	31.1
"E01000589"	13.5
"E01000590"	23.8
"E01000591"	18.7
"E01000592"	20.6
"E01000593"	27.1
"E01000594"	25.8
"E01000595"	28.7
"E01000596"	50.9
"E01000599"	57.5
"E01000600"	62.1
"E01000601"	37.7
"E01000602"	51.6
"E01000603"	61.8
"E01000604"	48.6
"E01000605"	32.0
"E01000606"	18.6
"E01000607"	9.7
"E01000608"	44.4
"E01000609"	25.5
"E01000610"	53.3
"E01000611"	33.7
"E01000612"	27.7
"E01000613"	61.1
"E01000615"	53.8
"E01000616"	32.8
"E01000617"	16.9
"E01000618"	8.4
"E01000619"	2.7
"E01000620"	16.7
"E01000621"	11.1
"E01000622"	40.1
"E01000623"	16.5
"E01000624"	4.9
"E01000625"	32.6
"E01000626"	41.5
"E01000627"	32.3
"E01000628"	29.1
"E01000629"	6.2
"E01000630"	51.4
"E01000631"	21.8
"E01000632"	13.9
"E01000633"	28.4
"E01000634"	44.3
"E01000635"	40.9
"E01000636"	11.3
"E01000637"	16.4
"E01000638"	34.7
"E01000639"	27.4
"E01000640"	38.5
"E01000641"	29.6
"E01000642"	43.7
"E01000643"	62.4
"E01000644"	23.9
"E01000645"	6.4
"E01000646"	47.5
"E01000647"	13.4
"E01000648"	7.5
"E01000649"	9.6
"E01000650"	16.0
"E01000651"	18.7
"E01000652"	2.5
"E01000653"	21.6
"E01000654"	6.6
"E01000655"	6.8
"E01000656"	2.5
"E01000657"	29.3
"E01000658"	0.4
"E01000659"	1.9
"E01000661"	65.5
"E01000662"	13.0
"E01000663"	12.1
"E01000664"	8.3
"E01000665"	10.9
"E01000666"	10.5
"E01000667"	2.6
"E01000668"	12.5
"E01000669"	9.0
"E01000670"	40.3
"E01000671"	39.6
"E01000672"	33.7
"E01000673"	18.3
"E01000674"	52.0
"E01000675"	28.8
"E01000676"	51.3
"E01000677"	28.9
"E01000678"	14.4
"E01000679"	6.0
"E01000680"	0.6
"E01000681"	2.1
"E01000682"	5.8
"E01000683"	14.2
"E01000684"	4.8
"E01000685"	5.6
"E01000686"	17.7
"E01000687"	1.5
"E01000688"	1.0
"E01000689"	40.0
"E01000690"	6.1
"E01000691"	17.8
"E01000692"	4.9
"E01000693"	24.6
"E01000694"	4.5
"E01000695"	12.8
"E01000696"	11.3
"E01000697"	30.8
"E01000698"	0.9
"E01000699"	36.9
"E01000700"	16.8
"E01000701"	18.8
"E01000702"	6.8
"E01000703"	22.4
"E01000704"	17.2
"E01000705"	25.1
"E01000706"	29.4
"E01000707"	0.9
"E01000708"	24.2
"E01000709"	63.4
"E01000710"	78.1
"E01000711"	81.8
"E01000712"	64.7
"E01000713"	57.8
"E01000714"	47.5
"E01000715"	56.2
"E01000716"	37.5
"E01000717"	63.1
"E01000718"	63.3
"E01000719"	33.9
"E01000720"	13.5
"E01000721"	31.1
"E01000722"	10.4
"E01000723"	0.7
"E01000724"	35.4
"E01000725"	26.0
"E01000726"	7.7
"E01000727"	16.0
"E01000728"	9.8
"E01000729"	44.0
"E01000730"	15.1
"E01000731"	2.4
"E01000732"	6.4
"E01000733"	9.6
"E01000734"	21.2
"E01000735"	7.9
"E01000736"	10.9
"E01000737"	9.1
"E01000738"	10.9
"E01000739"	22.5
"E01000740"	62.0
"E01000741"	41.4
"E01000742"	41.6
"E01000743"	55.9
"E01000744"	58.6
"E01000745"	58.2
"E01000746"	36.0
"E01000747"	6.9
"E01000748"	1.0
"E01000749"	4.0
"E01000750"	22.7
"E01000751"	21.7
"E01000752"	15.3
"E01000753"	7.8
"E01000754"	9.3
"E01000755"	4.9
"E01000756"	7.3
"E01000757"	1.0
"E01000758"	5.5
"E01000759"	1.6
"E01000760"	18.5
"E01000761"	1.0
"E01000762"	31.2
"E01000763"	0.2
"E01000764"	3.2
"E01000765"	7.3
"E01000766"	0.2
"E01000767"	3.9
"E01000768"	33.1
"E01000769"	3.7
"E01000770"	41.2
"E01000771"	1.2
"E01000772"	41.1
"E01000773"	15.9
"E01000774"	5.7
"E01000775"	16.0
"E01000777"	1.4
"E01000778"	14.6
"E01000779"	26.1
"E01000780"	34.1
"E01000781"	20.0
"E01000782"	27.9
"E01000783"	6.9
"E01000784"	13.9
"E01000785"	15.4
"E01000786"	2.8
"E01000787"	18.0
"E01000788"	4.3
"E01000789"	59.9
"E01000790"	34.7
"E01000791"	5.9
"E01000792"	9.6
"E01000793"	0.6
"E01000794"	0.5
"E01000795"	9.1
"E01000796"	58.4
"E01000797"	18.2
"E01000798"	40.9
"E01000799"	19.1
"E01000800"	48.9
"E01000801"	35.2
"E01000802"	15.4
"E01000803"	26.0
"E01000804"	9.0
"E01000805"	24.8
"E01000806"	47.9
"E01000807"	5.2
"E01000808"	4.9
"E01000809"	5.2
"E01000810"	2.0
"E01000811"	23.7
"E01000812"	4.1
"E01000813"	3.4
"E01000814"	0.7
"E01000815"	1.0
"E01000816"	1.6
"E01000818"	5.1
"E01000819"	35.5
"E01000820"	37.3
"E01000822"	37.3
"E01000823"	11.3
"E01000824"	23.5
"E01000825"	42.2
"E01000826"	5.4
"E01000827"	46.2
"E01000828"	47.9
"E01000829"	14.6
"E01000830"	1.3
"E01000831"	46.9
"E01000832"	17.0
"E01000833"	0.6
"E01000834"	0.0
"E01000835"	11.8
"E01000836"	0.8
"E01000837"	30.4
"E01000838"	9.1
"E01000839"	8.6
"E01000840"	22.3
"E01000841"	6.2
"E01000842"	25.9
"E01000843"	50.3
"E01000844"	25.7
"E01000845"	40.3
"E01000846"	65.7
"E01000847"	61.3
"E01000848"	28.9
"E01000849"	57.8
"E01000850"	66.4
"E01000851"	50.2
"E01000852"	95.0
"E01000853"	87.2
"E01000854"	80.2
"E01000855"	71.5
"E01000856"	52.9
"E01000857"	35.2
"E01000858"	77.2
"E01000859"	12.3
"E01000860"	43.9
"E01000861"	31.2
"E01000862"	39.0
"E01000863"	35.1
"E01000864"	15.2
"E01000865"	17.6
"E01000866"	41.2
"E01000867"	67.9
"E01000868"	71.7
"E01000869"	43.5
"E01000870"	17.5
"E01000871"	26.5
"E01000872"	22.3
"E01000873"	15.9
"E01000874"	69.2
"E01000875"	37.6
"E01000876"	41.4
"E01000877"	25.4
"E01000878"	57.6
"E01000879"	20.4
"E01000880"	21.2
"E01000881"	43.6
"E01000882"	16.4
"E01000883"	50.9
"E01000884"	13.0
"E01000885"	38.9
"E01000886"	17.7
"E01000887"	32.4
"E01000888"	23.6
"E01000889"	68.9
"E01000890"	97.3
"E01000891"	84.8
"E01000892"	45.5
"E01000893"	14.6
"E01000894"	19.5
"E01000895"	54.2
"E01000896"	13.2
"E01000897"	27.4
"E01000898"	66.7
"E01000899"	26.3
"E01000900"	30.8
"E01000901"	83.2
"E01000902"	75.6
"E01000903"	31.2
"E01000904"	72.1
"E01000905"	88.5
"E01000906"	71.9
"E01000907"	61.4
"E01000908"	73.2
"E01000909"	35.3
"E01000910"	16.8
"E01000911"	41.6
"E01000912"	75.4
"E01000913"	24.0
"E01000914"	70.3
"E01000915"	76.1
"E01000916"	80.7
"E01000917"	96.4
"E01000918"	72.1
"E01000919"	68.3
"E01000920"	48.7
"E01000921"	32.2
"E01000922"	40.4
"E01000923"	9.9
"E01000924"	21.3
"E01000925"	73.0
"E01000926"	38.9
"E01000927"	28.3
"E01000928"	37.5
"E01000929"	80.3
"E01000930"	78.5
"E01000931"	64.4
"E01000932"	29.8
"E01000933"	24.5
"E01000934"	82.2
"E01000935"	81.4
"E01000936"	59.1
"E01000937"	81.0
"E01000938"	42.9
"E01000939"	83.6
"E01000940"	65.6
"E01000941"	92.3
"E01000942"	88.6
"E01000943"	64.5
"E01000944"	78.5
"E01000945"	71.3
"E01000946"	68.8
"E01000947"	45.4
"E01000948"	40.4
"E01000949"	96.8
"E01000950"	97.3
"E01000951"	97.6
"E01000952"	76.5
"E01000953"	89.3
"E01000954"	93.5
"E01000955"	93.5
"E01000956"	82.6
"E01000957"	75.7
"E01000958"	63.5
"E01000959"	95.3
"E01000960"	46.2
"E01000961"	80.0
"E01000962"	20.1
"E01000963"	84.6
"E01000964"	41.2
"E01000965"	42.4
"E01000966"	12.7
"E01000967"	44.3
"E01000968"	34.6
"E01000969"	47.7
"E01000970"	30.6
"E01000971"	9.9
"E01000972"	67.4
"E01000973"	31.3
"E01000974"	22.6
"E01000975"	25.9
"E01000976"	20.4
"E01000977"	55.4
"E01000978"	45.6
"E01000979"	32.8
"E01000980"	11.8
"E01000981"	6.1
"E01000982"	15.2
"E01000983"	6.6
"E01000984"	38.1
"E01000985"	1.7
"E01000986"	16.0
"E01000987"	2.3
"E01000989"	2.6
"E01000990"	14.1
"E01000991"	0.9
"E01000992"	24.2
"E01000993"	8.8
"E01000994"	9.7
"E01000995"	33.3
"E01000996"	1.3
"E01000997"	7.6
"E01000998"	17.6
"E01000999"	2.9
"E01001000"	17.6
"E01001001"	34.6
"E01001002"	10.1
"E01001003"	29.8
"E01001004"	36.2
"E01001005"	6.7
"E01001006"	33.5
"E01001007"	1.3
"E01001008"	8.4
"E01001009"	21.6
"E01001010"	12.9
"E01001011"	45.7
"E01001012"	24.1
"E01001013"	56.7
"E01001014"	62.3
"E01001015"	5.7
"E01001016"	3.8
"E01001017"	0.6
"E01001018"	4.0
"E01001019"	7.6
"E01001020"	9.4
"E01001021"	36.9
"E01001022"	1.3
"E01001023"	27.7
"E01001024"	2.4
"E01001025"	1.8
"E01001026"	2.8
"E01001027"	4.4
"E01001028"	1.3
"E01001029"	17.9
"E01001030"	0.4
"E01001031"	2.0
"E01001032"	3.8
"E01001033"	16.7
"E01001034"	15.3
"E01001035"	53.2
"E01001036"	17.1
"E01001037"	25.8
"E01001038"	48.9
"E01001039"	9.2
"E01001040"	21.7
"E01001041"	19.4
"E01001042"	43.8
"E01001043"	58.3
"E01001044"	40.5
"E01001045"	64.1
"E01001046"	66.5
"E01001047"	40.6
"E01001048"	71.8
"E01001049"	5.9
"E01001050"	77.9
"E01001051"	42.5
"E01001052"	17.9
"E01001053"	7.6
"E01001054"	17.6
"E01001055"	15.9
"E01001056"	49.7
"E01001057"	74.7
"E01001058"	1.9
"E01001059"	49.1
"E01001060"	24.0
"E01001061"	42.3
"E01001062"	3.1
"E01001063"	6.7
"E01001064"	3.1
"E01001065"	48.0
"E01001066"	36.2
"E01001067"	1.0
"E01001068"	33.7
"E01001069"	8.0
"E01001070"	20.1
"E01001071"	14.7
"E01001072"	2.9
"E01001073"	35.2
"E01001074"	33.1
"E01001075"	24.2
"E01001076"	17.4
"E01001077"	3.2
"E01001078"	21.6
"E01001079"	24.0
"E01001080"	52.6
"E01001081"	11.2
"E01001082"	18.3
"E01001083"	1.1
"E01001084"	11.7
"E01001085"	17.3
"E01001086"	2.8
"E01001087"	29.7
"E01001088"	0.8
"E01001089"	12.7
"E01001090"	37.4
"E01001091"	10.3
"E01001092"	20.6
"E01001093"	30.5
"E01001094"	3.5
"E01001095"	29.2
"E01001096"	6.4
"E01001097"	57.4
"E01001098"	1.7
"E01001099"	20.6
"E01001100"	24.0
"E01001101"	1.2
"E01001102"	21.2
"E01001103"	4.8
"E01001104"	10.4
"E01001105"	5.5
"E01001106"	3.8
"E01001107"	27.7
"E01001108"	1.3
"E01001109"	31.4
"E01001110"	42.6
"E01001111"	9.5
"E01001112"	45.1
"E01001113"	20.2
"E01001114"	36.2
"E01001115"	28.4
"E01001116"	13.1
"E01001117"	60.1
"E01001118"	32.4
"E01001119"	2.1
"E01001120"	2.1
"E01001121"	1.4
"E01001122"	4.1
"E01001123"	0.5
"E01001124"	0.0
"E01001125"	3.1
"E01001126"	18.9
"E01001127"	6.9
"E01001128"	41.4
"E01001129"	0.6
"E01001130"	81.9
"E01001131"	22.8
"E01001132"	10.0
"E01001133"	29.7
"E01001134"	11.4
"E01001135"	7.0
"E01001136"	43.9
"E01001137"	48.8
"E01001138"	45.6
"E01001139"	23.0
"E01001140"	64.3
"E01001141"	56.7
"E01001142"	24.0
"E01001143"	37.7
"E01001144"	28.5
"E01001145"	56.1
"E01001146"	9.1
"E01001147"	25.5
"E01001148"	17.5
"E01001149"	18.0
"E01001150"	16.2
"E01001151"	27.4
"E01001152"	23.3
"E01001153"	7.7
"E01001154"	16.0
"E01001155"	48.5
"E01001156"	47.1
"E01001157"	13.1
"E01001158"	46.3
"E01001159"	35.9
"E01001160"	3.6
"E01001161"	8.8
"E01001162"	36.1
"E01001163"	24.9
"E01001164"	29.9
"E01001165"	10.3
"E01001166"	39.5
"E01001167"	24.0
"E01001168"	27.1
"E01001169"	21.1
"E01001170"	67.6
"E01001171"	59.4
"E01001172"	17.4
"E01001173"	47.2
"E01001174"	2.8
"E01001175"	15.6
"E01001176"	19.1
"E01001177"	14.9
"E01001178"	34.7
"E01001179"	2.0
"E01001180"	9.5
"E01001181"	60.1
"E01001182"	9.1
"E01001183"	36.8
"E01001184"	2.2
"E01001185"	21.4
"E01001186"	39.7
"E01001187"	33.2
"E01001188"	17.2
"E01001189"	7.8
"E01001190"	13.2
"E01001191"	31.8
"E01001192"	37.7
"E01001193"	6.4
"E01001194"	2.3
"E01001195"	2.7
"E01001196"	63.7
"E01001197"	29.2
"E01001198"	8.4
"E01001199"	30.7
"E01001200"	14.5
"E01001201"	15.9
"E01001202"	52.2
"E01001203"	32.7
"E01001204"	30.6
"E01001205"	49.1
"E01001206"	78.2
"E01001207"	19.3
"E01001208"	7.3
"E01001209"	16.7
"E01001210"	73.7
"E01001211"	50.3
"E01001212"	47.4
"E01001213"	12.0
"E01001214"	3.2
"E01001215"	26.0
"E01001216"	40.2
"E01001217"	2.3
"E01001218"	56.8
"E01001219"	51.3
"E01001220"	80.0
"E01001221"	28.6
"E01001222"	54.6
"E01001223"	35.6
"E01001224"	6.3
"E01001225"	40.1
"E01001226"	45.7
"E01001227"	17.2
"E01001228"	45.6
"E01001229"	35.5
"E01001230"	17.2
"E01001231"	26.2
"E01001232"	34.4
"E01001233"	24.7
"E01001234"	24.2
"E01001235"	52.8
"E01001236"	44.3
"E01001237"	20.7
"E01001238"	68.5
"E01001239"	44.6
"E01001240"	15.7
"E01001241"	26.5
"E01001242"	32.3
"E01001243"	58.4
"E01001244"	86.7
"E01001245"	49.5
"E01001246"	10.3
"E01001247"	18.9
"E01001248"	26.8
"E01001249"	67.1
"E01001250"	47.5
"E01001251"	14.6
"E01001252"	22.4
"E01001253"	18.3
"E01001254"	25.9
"E01001255"	6.8
"E01001257"	64.2
"E01001258"	33.7
"E01001259"	23.6
"E01001260"	24.6
"E01001261"	27.0
"E01001262"	55.5
"E01001263"	55.4
"E01001264"	30.6
"E01001265"	27.4
"E01001266"	4.4
"E01001267"	57.6
"E01001268"	14.0
"E01001269"	18.8
"E01001270"	3.8
"E01001271"	15.8
"E01001272"	17.0
"E01001273"	29.1
"E01001274"	31.9
"E01001275"	36.8
"E01001276"	30.3
"E01001277"	31.0
"E01001278"	48.2
"E01001279"	2.9
"E01001280"	73.6
"E01001281"	27.8
"E01001282"	28.3
"E01001283"	50.5
"E01001284"	4.0
"E01001285"	10.0
"E01001286"	15.9
