"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01000178"	0.0
"E01000179"	0.0
"E01000180"	0.0
"E01000181"	0.0
"E01000182"	0.0
"E01000183"	0.0
"E01000184"	0.0
"E01000185"	0.0
"E01000186"	0.0
"E01000187"	0.0
"E01000188"	0.0
"E01000189"	0.0
"E01000190"	0.0
"E01000191"	0.0
"E01000192"	0.0
"E01000193"	0.0
"E01000194"	0.0
"E01000195"	0.4
"E01000196"	0.0
"E01000197"	0.0
"E01000198"	0.0
"E01000199"	0.0
"E01000200"	0.0
"E01000201"	0.0
"E01000202"	0.0
"E01000203"	0.0
"E01000204"	0.0
"E01000205"	0.0
"E01000206"	0.0
"E01000207"	0.0
"E01000208"	0.0
"E01000209"	0.0
"E01000210"	0.0
"E01000211"	0.1
"E01000212"	0.0
"E01000213"	0.0
"E01000214"	0.0
"E01000215"	0.0
"E01000216"	0.0
"E01000217"	0.0
"E01000218"	0.0
"E01000219"	0.0
"E01000220"	0.0
"E01000221"	0.0
"E01000222"	0.0
"E01000223"	0.0
"E01000224"	0.0
"E01000225"	0.0
"E01000226"	0.0
"E01000227"	0.0
"E01000228"	0.0
"E01000229"	0.0
"E01000230"	0.0
"E01000231"	0.0
"E01000232"	0.0
"E01000233"	0.2
"E01000234"	0.1
"E01000235"	0.0
"E01000236"	0.0
"E01000237"	0.0
"E01000238"	0.0
"E01000239"	0.0
"E01000240"	0.0
"E01000241"	0.1
"E01000242"	0.0
"E01000243"	0.0
"E01000244"	0.0
"E01000245"	0.1
"E01000246"	0.0
"E01000247"	0.0
"E01000248"	0.0
"E01000249"	0.0
"E01000250"	0.0
"E01000251"	0.1
"E01000252"	0.0
"E01000253"	0.0
"E01000254"	1.4
"E01000255"	0.0
"E01000256"	0.0
"E01000257"	0.0
"E01000258"	0.0
"E01000259"	0.0
"E01000260"	0.0
"E01000261"	0.0
"E01000262"	0.0
"E01000263"	0.0
"E01000264"	0.0
"E01000265"	0.0
"E01000266"	0.2
"E01000267"	0.0
"E01000268"	0.0
"E01000269"	0.0
"E01000270"	0.0
"E01000271"	0.0
"E01000272"	0.0
"E01000273"	0.0
"E01000274"	0.0
"E01000275"	0.0
"E01000276"	0.0
"E01000277"	0.0
"E01000278"	0.0
"E01000279"	0.0
"E01000280"	0.0
"E01000281"	0.0
"E01000282"	0.2
"E01000283"	0.0
"E01000284"	0.0
"E01000285"	0.0
"E01000286"	0.0
"E01000287"	0.0
"E01000288"	0.0
"E01000289"	0.0
"E01000290"	19.4
"E01000291"	0.2
"E01000292"	0.0
"E01000293"	0.1
"E01000294"	0.0
"E01000295"	0.0
"E01000296"	0.3
"E01000297"	0.0
"E01000298"	0.0
"E01000299"	0.1
"E01000300"	0.1
"E01000301"	0.0
"E01000302"	0.0
"E01000303"	0.0
"E01000304"	0.0
"E01000305"	0.5
"E01000306"	0.0
"E01000307"	0.0
"E01000308"	0.0
"E01000309"	0.0
"E01000310"	0.0
"E01000311"	0.0
"E01000312"	0.1
"E01000313"	0.1
"E01000314"	0.0
"E01000315"	0.0
"E01000316"	0.0
"E01000317"	0.0
"E01000318"	0.0
"E01000319"	0.0
"E01000320"	0.0
"E01000321"	0.0
"E01000322"	0.0
"E01000323"	0.0
"E01000324"	0.2
"E01000325"	0.0
"E01000326"	0.0
"E01000327"	0.0
"E01000328"	0.2
"E01000329"	0.0
"E01000330"	0.0
"E01000331"	0.0
"E01000332"	0.0
"E01000333"	0.0
"E01000334"	0.0
"E01000335"	0.0
"E01000336"	0.0
"E01000337"	0.0
"E01000338"	0.0
"E01000339"	0.0
"E01000340"	0.0
"E01000341"	0.0
"E01000342"	0.0
"E01000343"	0.0
"E01000344"	0.0
"E01000345"	0.0
"E01000346"	0.0
"E01000347"	0.0
"E01000348"	0.0
"E01000349"	0.0
"E01000350"	0.0
"E01000351"	0.0
"E01000352"	0.0
"E01000353"	0.0
"E01000354"	0.0
"E01000355"	0.0
"E01000356"	0.0
"E01000357"	0.0
"E01000358"	0.0
"E01000359"	0.0
"E01000360"	0.0
"E01000361"	0.0
"E01000362"	0.0
"E01000363"	0.0
"E01000364"	0.0
"E01000365"	0.0
"E01000366"	0.0
"E01000367"	0.0
"E01000368"	0.0
"E01000369"	0.0
"E01000370"	0.0
"E01000371"	0.0
"E01000372"	0.0
"E01000373"	0.0
"E01000374"	0.4
"E01000375"	0.0
"E01000376"	0.0
"E01000377"	0.0
"E01000378"	0.1
"E01000379"	0.0
"E01000380"	0.0
"E01000381"	0.3
"E01000382"	0.0
"E01000383"	0.3
"E01000384"	0.0
"E01000385"	0.0
"E01000386"	0.3
"E01000387"	0.0
"E01000388"	0.0
"E01000389"	0.0
"E01000390"	0.0
"E01000391"	0.0
"E01000392"	0.0
"E01000393"	0.0
"E01000394"	0.0
"E01000395"	0.0
"E01000396"	0.0
"E01000398"	0.0
"E01000399"	0.0
"E01000400"	0.0
"E01000401"	0.0
"E01000402"	0.0
"E01000403"	0.1
"E01000404"	0.0
"E01000405"	0.6
"E01000406"	0.0
"E01000407"	0.0
"E01000408"	0.7
"E01000409"	0.0
"E01000410"	0.0
"E01000411"	0.0
"E01000412"	0.0
"E01000413"	0.0
"E01000414"	0.0
"E01000415"	0.0
"E01000416"	0.0
"E01000417"	0.0
"E01000418"	0.0
"E01000419"	0.0
"E01000420"	0.0
"E01000421"	0.0
"E01000422"	0.0
"E01000423"	0.0
"E01000424"	0.0
"E01000425"	0.0
"E01000426"	0.0
"E01000427"	0.0
"E01000428"	0.0
"E01000429"	0.0
"E01000430"	0.0
"E01000431"	0.0
"E01000432"	0.0
"E01000433"	0.0
"E01000434"	0.0
"E01000435"	0.0
"E01000436"	0.0
"E01000437"	0.0
"E01000438"	0.0
"E01000439"	0.0
"E01000440"	0.0
"E01000441"	0.1
"E01000442"	0.0
"E01000443"	0.0
"E01000444"	0.0
"E01000445"	0.0
"E01000446"	0.0
"E01000447"	0.3
"E01000448"	0.0
"E01000449"	0.0
"E01000450"	0.0
"E01000451"	0.0
"E01000452"	0.0
"E01000453"	0.0
"E01000454"	0.0
"E01000455"	0.0
"E01000456"	0.0
"E01000457"	0.0
"E01000458"	0.0
"E01000459"	0.0
"E01000460"	0.0
"E01000461"	0.0
"E01000462"	0.0
"E01000463"	0.0
"E01000464"	0.0
"E01000465"	0.0
"E01000466"	0.0
"E01000467"	0.2
"E01000468"	0.1
"E01000469"	0.0
"E01000470"	0.0
"E01000471"	0.2
"E01000472"	0.4
"E01000473"	0.0
"E01000474"	0.2
"E01000475"	0.0
"E01000476"	0.2
"E01000477"	0.1
"E01000478"	0.0
"E01000479"	0.0
"E01000480"	0.0
"E01000481"	0.2
"E01000482"	0.1
"E01000483"	0.0
"E01000484"	0.0
"E01000485"	0.0
"E01000486"	0.0
"E01000487"	0.0
"E01000488"	0.0
"E01000489"	0.0
"E01000490"	0.0
"E01000491"	0.0
"E01000492"	0.0
"E01000493"	0.0
"E01000494"	0.0
"E01000495"	0.0
"E01000497"	0.0
"E01000498"	0.0
"E01000499"	0.2
"E01000501"	0.0
"E01000502"	0.0
"E01000503"	0.1
"E01000504"	0.0
"E01000505"	0.0
"E01000506"	0.1
"E01000507"	0.0
"E01000508"	0.1
"E01000509"	0.0
"E01000510"	0.0
"E01000511"	0.0
"E01000512"	0.0
"E01000513"	0.0
"E01000514"	0.0
"E01000515"	0.0
"E01000516"	0.0
"E01000517"	0.0
"E01000518"	0.0
"E01000519"	0.0
"E01000520"	0.0
"E01000521"	0.2
"E01000522"	0.1
"E01000523"	0.0
"E01000524"	0.2
"E01000525"	0.0
"E01000526"	0.2
"E01000527"	0.0
"E01000528"	0.3
"E01000530"	0.0
"E01000531"	0.0
"E01000532"	0.1
"E01000533"	0.0
"E01000534"	0.0
"E01000535"	0.0
"E01000536"	0.0
"E01000538"	0.0
"E01000539"	0.0
"E01000540"	0.0
"E01000541"	0.0
"E01000543"	0.0
"E01000544"	0.0
"E01000545"	0.0
"E01000546"	0.0
"E01000547"	0.0
"E01000548"	0.0
"E01000549"	0.0
"E01000550"	0.0
"E01000551"	0.0
"E01000552"	0.1
"E01000553"	0.0
"E01000554"	0.1
"E01000555"	0.0
"E01000556"	0.0
"E01000557"	0.0
"E01000558"	0.0
"E01000559"	0.0
"E01000560"	0.0
"E01000561"	0.0
"E01000562"	0.0
"E01000563"	0.0
"E01000564"	0.0
"E01000565"	0.0
"E01000566"	0.0
"E01000567"	0.0
"E01000568"	0.0
"E01000569"	0.0
"E01000570"	0.0
"E01000571"	0.2
"E01000572"	0.0
"E01000573"	0.0
"E01000574"	0.0
"E01000575"	0.0
"E01000576"	0.0
"E01000577"	0.0
"E01000578"	0.3
"E01000579"	0.0
"E01000580"	0.0
"E01000581"	0.0
"E01000582"	0.3
"E01000583"	0.0
"E01000584"	0.0
"E01000585"	0.0
"E01000586"	0.0
"E01000587"	0.0
"E01000588"	0.0
"E01000589"	0.0
"E01000590"	0.2
"E01000591"	0.0
"E01000592"	0.0
"E01000593"	0.0
"E01000594"	0.2
"E01000595"	0.0
"E01000596"	0.0
"E01000599"	0.0
"E01000600"	0.0
"E01000601"	1.4
"E01000602"	0.2
"E01000603"	0.2
"E01000604"	0.0
"E01000605"	0.2
"E01000606"	0.0
"E01000607"	0.1
"E01000608"	0.0
"E01000609"	0.0
"E01000610"	0.0
"E01000611"	0.0
"E01000612"	0.0
"E01000613"	0.1
"E01000615"	0.0
"E01000616"	0.2
"E01000617"	0.0
"E01000618"	0.0
"E01000619"	0.0
"E01000620"	0.2
"E01000621"	0.2
"E01000622"	0.0
"E01000623"	0.0
"E01000624"	0.0
"E01000625"	0.0
"E01000626"	0.0
"E01000627"	0.0
"E01000628"	0.0
"E01000629"	0.0
"E01000630"	0.0
"E01000631"	0.0
"E01000632"	0.2
"E01000633"	0.0
"E01000634"	0.3
"E01000635"	0.1
"E01000636"	0.2
"E01000637"	0.0
"E01000638"	0.1
"E01000639"	0.1
"E01000640"	0.0
"E01000641"	0.0
"E01000642"	0.0
"E01000643"	0.0
"E01000644"	0.1
"E01000645"	0.0
"E01000646"	0.0
"E01000647"	0.0
"E01000648"	0.0
"E01000649"	0.0
"E01000650"	0.0
"E01000651"	0.0
"E01000652"	0.0
"E01000653"	0.0
"E01000654"	0.0
"E01000655"	0.0
"E01000656"	0.8
"E01000657"	0.0
"E01000658"	0.2
"E01000659"	0.0
"E01000661"	0.1
"E01000662"	0.0
"E01000663"	0.0
"E01000664"	0.0
"E01000665"	0.0
"E01000666"	0.4
"E01000667"	0.0
"E01000668"	0.0
"E01000669"	0.0
"E01000670"	0.0
"E01000671"	0.0
"E01000672"	0.0
"E01000673"	0.0
"E01000674"	0.0
"E01000675"	0.0
"E01000676"	0.0
"E01000677"	0.0
"E01000678"	0.0
"E01000679"	0.0
"E01000680"	0.2
"E01000681"	0.0
"E01000682"	0.0
"E01000683"	0.0
"E01000684"	0.0
"E01000685"	0.0
"E01000686"	0.2
"E01000687"	0.0
"E01000688"	0.0
"E01000689"	0.0
"E01000690"	0.0
"E01000691"	0.2
"E01000692"	0.0
"E01000693"	0.0
"E01000694"	0.0
"E01000695"	0.0
"E01000696"	0.0
"E01000697"	0.0
"E01000698"	0.0
"E01000699"	0.1
"E01000700"	0.0
"E01000701"	0.0
"E01000702"	0.0
"E01000703"	0.0
"E01000704"	0.0
"E01000705"	0.0
"E01000706"	0.0
"E01000707"	0.0
"E01000708"	0.0
"E01000709"	0.0
"E01000710"	0.0
"E01000711"	0.0
"E01000712"	0.0
"E01000713"	0.0
"E01000714"	0.1
"E01000715"	0.0
"E01000716"	0.0
"E01000717"	0.0
"E01000718"	0.0
"E01000719"	0.5
"E01000720"	3.1
"E01000721"	0.9
"E01000722"	0.0
"E01000723"	0.0
"E01000724"	0.6
"E01000725"	0.0
"E01000726"	0.0
"E01000727"	0.0
"E01000728"	0.4
"E01000729"	0.0
"E01000730"	0.0
"E01000731"	0.0
"E01000732"	0.0
"E01000733"	0.0
"E01000734"	0.0
"E01000735"	0.0
"E01000736"	0.0
"E01000737"	0.0
"E01000738"	0.2
"E01000739"	0.0
"E01000740"	0.1
"E01000741"	0.0
"E01000742"	0.0
"E01000743"	0.0
"E01000744"	0.0
"E01000745"	0.0
"E01000746"	0.0
"E01000747"	13.6
"E01000748"	1.9
"E01000749"	0.0
"E01000750"	0.0
"E01000751"	0.0
"E01000752"	0.1
"E01000753"	0.0
"E01000754"	0.0
"E01000755"	0.0
"E01000756"	0.0
"E01000757"	0.0
"E01000758"	0.0
"E01000759"	0.0
"E01000760"	0.0
"E01000761"	0.0
"E01000762"	0.1
"E01000763"	0.0
"E01000764"	0.0
"E01000765"	0.0
"E01000766"	0.0
"E01000767"	0.0
"E01000768"	0.2
"E01000769"	0.0
"E01000770"	0.0
"E01000771"	0.0
"E01000772"	0.0
"E01000773"	0.0
"E01000774"	0.0
"E01000775"	0.1
"E01000777"	0.0
"E01000778"	0.0
"E01000779"	0.0
"E01000780"	0.0
"E01000781"	0.0
"E01000782"	0.0
"E01000783"	0.2
"E01000784"	0.0
"E01000785"	0.0
"E01000786"	0.0
"E01000787"	0.1
"E01000788"	0.0
"E01000789"	0.0
"E01000790"	0.0
"E01000791"	0.0
"E01000792"	0.0
"E01000793"	0.0
"E01000794"	0.0
"E01000795"	0.0
"E01000796"	0.0
"E01000797"	0.0
"E01000798"	0.1
"E01000799"	0.0
"E01000800"	0.2
"E01000801"	0.0
"E01000802"	0.0
"E01000803"	0.0
"E01000804"	0.0
"E01000805"	0.1
"E01000806"	0.0
"E01000807"	0.0
"E01000808"	0.0
"E01000809"	0.0
"E01000810"	0.0
"E01000811"	0.0
"E01000812"	0.0
"E01000813"	0.0
"E01000814"	0.0
"E01000815"	0.0
"E01000816"	0.0
"E01000818"	0.0
"E01000819"	0.0
"E01000820"	0.0
"E01000822"	0.0
"E01000823"	0.0
"E01000824"	0.0
"E01000825"	0.0
"E01000826"	0.0
"E01000827"	0.0
"E01000828"	0.0
"E01000829"	0.0
"E01000830"	0.0
"E01000831"	0.0
"E01000832"	0.0
"E01000833"	0.0
"E01000834"	0.0
"E01000835"	0.0
"E01000836"	0.0
"E01000837"	3.9
"E01000838"	0.0
"E01000839"	0.0
"E01000840"	0.0
"E01000841"	0.2
"E01000842"	0.0
"E01000843"	0.6
"E01000844"	0.0
"E01000845"	0.0
"E01000846"	0.0
"E01000847"	0.1
"E01000848"	0.0
"E01000849"	0.0
"E01000850"	0.0
"E01000851"	0.1
"E01000852"	0.0
"E01000853"	0.0
"E01000854"	0.0
"E01000855"	0.0
"E01000856"	0.2
"E01000857"	0.0
"E01000858"	0.0
"E01000859"	0.0
"E01000860"	0.0
"E01000861"	0.0
"E01000862"	0.0
"E01000863"	0.3
"E01000864"	0.1
"E01000865"	0.0
"E01000866"	0.0
"E01000867"	0.1
"E01000868"	0.2
"E01000869"	0.0
"E01000870"	0.0
"E01000871"	0.1
"E01000872"	0.0
"E01000873"	0.0
"E01000874"	0.0
"E01000875"	0.0
"E01000876"	0.1
"E01000877"	0.1
"E01000878"	0.0
"E01000879"	0.0
"E01000880"	0.0
"E01000881"	0.0
"E01000882"	0.0
"E01000883"	0.0
"E01000884"	0.0
"E01000885"	0.0
"E01000886"	0.0
"E01000887"	0.0
"E01000888"	0.0
"E01000889"	0.0
"E01000890"	0.0
"E01000891"	0.0
"E01000892"	0.0
"E01000893"	0.0
"E01000894"	0.1
"E01000895"	0.0
"E01000896"	0.0
"E01000897"	0.0
"E01000898"	0.0
"E01000899"	0.7
"E01000900"	0.0
"E01000901"	0.0
"E01000902"	0.0
"E01000903"	0.0
"E01000904"	0.0
"E01000905"	0.0
"E01000906"	0.0
"E01000907"	0.0
"E01000908"	0.0
"E01000909"	0.0
"E01000910"	0.0
"E01000911"	0.1
"E01000912"	0.0
"E01000913"	0.0
"E01000914"	0.0
"E01000915"	0.0
"E01000916"	0.0
"E01000917"	0.0
"E01000918"	0.1
"E01000919"	0.0
"E01000920"	0.0
"E01000921"	0.0
"E01000922"	0.1
"E01000923"	0.0
"E01000924"	0.2
"E01000925"	0.0
"E01000926"	0.0
"E01000927"	0.1
"E01000928"	0.1
"E01000929"	0.0
"E01000930"	0.2
"E01000931"	0.0
"E01000932"	0.0
"E01000933"	0.0
"E01000934"	0.0
"E01000935"	0.0
"E01000936"	0.0
"E01000937"	0.0
"E01000938"	0.1
"E01000939"	0.0
"E01000940"	0.0
"E01000941"	0.0
"E01000942"	0.0
"E01000943"	0.0
"E01000944"	0.0
"E01000945"	0.0
"E01000946"	0.0
"E01000947"	0.2
"E01000948"	0.8
"E01000949"	0.0
"E01000950"	0.0
"E01000951"	0.0
"E01000952"	0.0
"E01000953"	0.4
"E01000954"	0.0
"E01000955"	0.0
"E01000956"	0.3
"E01000957"	0.0
"E01000958"	0.6
"E01000959"	0.0
"E01000960"	0.0
"E01000961"	0.0
"E01000962"	0.0
"E01000963"	0.0
"E01000964"	0.0
"E01000965"	0.0
"E01000966"	0.0
"E01000967"	0.0
"E01000968"	0.1
"E01000969"	0.1
"E01000970"	0.0
"E01000971"	0.0
"E01000972"	0.0
"E01000973"	0.0
"E01000974"	0.0
"E01000975"	0.0
"E01000976"	0.1
"E01000977"	0.1
"E01000978"	0.0
"E01000979"	0.0
"E01000980"	0.0
"E01000981"	0.0
"E01000982"	0.0
"E01000983"	0.0
"E01000984"	0.0
"E01000985"	0.0
"E01000986"	0.0
"E01000987"	0.0
"E01000989"	0.0
"E01000990"	0.0
"E01000991"	0.0
"E01000992"	0.0
"E01000993"	0.0
"E01000994"	0.0
"E01000995"	0.0
"E01000996"	0.0
"E01000997"	0.2
"E01000998"	0.0
"E01000999"	0.0
"E01001000"	0.0
"E01001001"	0.0
"E01001002"	0.0
"E01001003"	0.0
"E01001004"	0.0
"E01001005"	0.0
"E01001006"	0.0
"E01001007"	0.0
"E01001008"	0.0
"E01001009"	0.2
"E01001010"	1.7
"E01001011"	0.1
"E01001012"	0.0
"E01001013"	0.0
"E01001014"	0.0
"E01001015"	0.0
"E01001016"	0.1
"E01001017"	0.0
"E01001018"	0.0
"E01001019"	0.2
"E01001020"	0.0
"E01001021"	0.0
"E01001022"	0.0
"E01001023"	0.0
"E01001024"	0.0
"E01001025"	0.0
"E01001026"	0.0
"E01001027"	0.0
"E01001028"	0.0
"E01001029"	0.0
"E01001030"	0.2
"E01001031"	0.0
"E01001032"	0.0
"E01001033"	0.1
"E01001034"	0.0
"E01001035"	0.0
"E01001036"	0.0
"E01001037"	0.2
"E01001038"	0.0
"E01001039"	0.0
"E01001040"	0.0
"E01001041"	0.1
"E01001042"	0.0
"E01001043"	0.0
"E01001044"	0.0
"E01001045"	0.0
"E01001046"	0.0
"E01001047"	0.0
"E01001048"	0.2
"E01001049"	0.0
"E01001050"	0.1
"E01001051"	0.0
"E01001052"	0.0
"E01001053"	0.0
"E01001054"	0.0
"E01001055"	0.0
"E01001056"	0.3
"E01001057"	0.0
"E01001058"	0.0
"E01001059"	0.0
"E01001060"	0.0
"E01001061"	0.0
"E01001062"	0.0
"E01001063"	0.0
"E01001064"	0.0
"E01001065"	0.0
"E01001066"	0.0
"E01001067"	0.0
"E01001068"	0.0
"E01001069"	0.0
"E01001070"	0.0
"E01001071"	0.0
"E01001072"	0.0
"E01001073"	0.0
"E01001074"	0.0
"E01001075"	0.0
"E01001076"	0.0
"E01001077"	0.0
"E01001078"	0.2
"E01001079"	1.1
"E01001080"	0.0
"E01001081"	0.0
"E01001082"	0.4
"E01001083"	0.0
"E01001084"	0.0
"E01001085"	0.0
"E01001086"	0.0
"E01001087"	0.0
"E01001088"	0.0
"E01001089"	0.0
"E01001090"	0.0
"E01001091"	0.0
"E01001092"	0.0
"E01001093"	0.0
"E01001094"	0.0
"E01001095"	0.0
"E01001096"	0.0
"E01001097"	0.0
"E01001098"	0.0
"E01001099"	0.0
"E01001100"	0.0
"E01001101"	0.0
"E01001102"	0.0
"E01001103"	0.0
"E01001104"	0.2
"E01001105"	0.2
"E01001106"	0.2
"E01001107"	0.0
"E01001108"	0.0
"E01001109"	0.0
"E01001110"	0.0
"E01001111"	0.0
"E01001112"	0.0
"E01001113"	0.0
"E01001114"	0.0
"E01001115"	0.2
"E01001116"	0.0
"E01001117"	0.1
"E01001118"	0.0
"E01001119"	0.0
"E01001120"	0.0
"E01001121"	0.0
"E01001122"	0.0
"E01001123"	0.0
"E01001124"	0.0
"E01001125"	0.0
"E01001126"	0.0
"E01001127"	0.0
"E01001128"	0.0
"E01001129"	0.0
"E01001130"	0.0
"E01001131"	0.0
"E01001132"	0.0
"E01001133"	0.0
"E01001134"	0.0
"E01001135"	0.0
"E01001136"	0.0
"E01001137"	0.0
"E01001138"	0.0
"E01001139"	0.0
"E01001140"	0.1
"E01001141"	0.0
"E01001142"	0.0
"E01001143"	0.0
"E01001144"	0.0
"E01001145"	0.0
"E01001146"	0.0
"E01001147"	0.2
"E01001148"	0.0
"E01001149"	0.0
"E01001150"	0.0
"E01001151"	0.0
"E01001152"	0.0
"E01001153"	0.0
"E01001154"	0.0
"E01001155"	0.3
"E01001156"	0.0
"E01001157"	0.0
"E01001158"	0.1
"E01001159"	0.0
"E01001160"	0.0
"E01001161"	0.0
"E01001162"	0.3
"E01001163"	0.0
"E01001164"	0.0
"E01001165"	0.0
"E01001166"	0.0
"E01001167"	0.0
"E01001168"	0.0
"E01001169"	0.0
"E01001170"	0.0
"E01001171"	0.0
"E01001172"	0.0
"E01001173"	0.0
"E01001174"	0.0
"E01001175"	0.0
"E01001176"	0.0
"E01001177"	0.0
"E01001178"	0.0
"E01001179"	0.0
"E01001180"	0.0
"E01001181"	0.1
"E01001182"	0.0
"E01001183"	0.0
"E01001184"	0.0
"E01001185"	0.0
"E01001186"	0.0
"E01001187"	0.0
"E01001188"	0.0
"E01001189"	0.0
"E01001190"	0.0
"E01001191"	0.0
"E01001192"	0.0
"E01001193"	0.0
"E01001194"	0.0
"E01001195"	0.0
"E01001196"	0.3
"E01001197"	0.0
"E01001198"	0.0
"E01001199"	0.0
"E01001200"	0.0
"E01001201"	0.0
"E01001202"	0.0
"E01001203"	0.0
"E01001204"	0.0
"E01001205"	0.2
"E01001206"	0.0
"E01001207"	0.0
"E01001208"	0.0
"E01001209"	0.0
"E01001210"	0.1
"E01001211"	0.1
"E01001212"	0.0
"E01001213"	0.0
"E01001214"	0.0
"E01001215"	0.3
"E01001216"	0.0
"E01001217"	0.0
"E01001218"	0.0
"E01001219"	0.0
"E01001220"	0.0
"E01001221"	0.0
"E01001222"	0.2
"E01001223"	0.0
"E01001224"	0.0
"E01001225"	0.0
"E01001226"	0.0
"E01001227"	0.0
"E01001228"	0.4
"E01001229"	0.0
"E01001230"	0.0
"E01001231"	0.0
"E01001232"	0.2
"E01001233"	0.0
"E01001234"	0.0
"E01001235"	0.0
"E01001236"	0.0
"E01001237"	0.0
"E01001238"	0.5
"E01001239"	0.2
"E01001240"	0.0
"E01001241"	0.0
"E01001242"	0.0
"E01001243"	0.3
"E01001244"	0.0
"E01001245"	0.0
"E01001246"	2.2
"E01001247"	0.3
"E01001248"	0.0
"E01001249"	0.0
"E01001250"	0.0
"E01001251"	0.0
"E01001252"	0.1
"E01001253"	0.1
"E01001254"	0.0
"E01001255"	0.0
"E01001257"	0.0
"E01001258"	0.2
"E01001259"	0.2
"E01001260"	0.0
"E01001261"	0.0
"E01001262"	0.0
"E01001263"	0.2
"E01001264"	0.0
"E01001265"	0.0
"E01001266"	0.2
"E01001267"	0.0
"E01001268"	0.0
"E01001269"	0.0
"E01001270"	0.0
"E01001271"	0.0
"E01001272"	0.0
"E01001273"	0.0
"E01001274"	0.0
"E01001275"	0.0
"E01001276"	0.0
"E01001277"	0.0
"E01001278"	0.0
"E01001279"	0.0
"E01001280"	0.4
"E01001281"	0.0
"E01001282"	0.0
"E01001283"	0.0
"E01001284"	0.0
"E01001285"	0.0
"E01001286"	0.0
